rh,datetime
74.6,2023-11-09 17:23:36
74.7,2023-11-09 17:23:38
74.7,2023-11-09 17:23:40
74.8,2023-11-09 17:23:42
74.8,2023-11-09 17:23:44
74.8,2023-11-09 17:23:46
74.9,2023-11-09 17:23:48
74.9,2023-11-09 17:23:50
74.9,2023-11-09 17:23:52
74.9,2023-11-09 17:23:54
74.9,2023-11-09 17:23:56
75.0,2023-11-09 17:23:58
74.5,2023-11-09 17:24:04
74.4,2023-11-09 17:24:06
74.1,2023-11-09 17:24:08
74.2,2023-11-09 17:24:10
74.0,2023-11-09 17:24:12
74.2,2023-11-09 17:24:14
74.1,2023-11-09 17:24:16
74.2,2023-11-09 17:24:18
74.4,2023-11-09 17:24:20
74.4,2023-11-09 17:24:22
74.6,2023-11-09 17:24:24
74.6,2023-11-09 17:24:26
74.7,2023-11-09 17:24:28
75.0,2023-11-09 17:24:34
74.9,2023-11-09 17:24:36
74.9,2023-11-09 17:24:38
75.0,2023-11-09 17:24:40
75.0,2023-11-09 17:24:42
75.0,2023-11-09 17:24:44
75.0,2023-11-09 17:24:47
74.8,2023-11-09 17:24:48
74.9,2023-11-09 17:24:50
74.9,2023-11-09 17:24:53
74.9,2023-11-09 17:24:55
74.8,2023-11-09 17:24:57
74.7,2023-11-09 17:24:59
74.8,2023-11-09 17:25:05
74.8,2023-11-09 17:25:07
74.8,2023-11-09 17:25:09
74.7,2023-11-09 17:25:11
74.7,2023-11-09 17:25:13
74.7,2023-11-09 17:25:15
74.7,2023-11-09 17:25:17
74.9,2023-11-09 17:25:19
74.9,2023-11-09 17:25:21
74.9,2023-11-09 17:25:23
75.0,2023-11-09 17:25:25
75.0,2023-11-09 17:25:27
75.0,2023-11-09 17:25:29
75.0,2023-11-09 17:25:35
75.0,2023-11-09 17:25:37
74.9,2023-11-09 17:25:39
75.0,2023-11-09 17:25:41
75.0,2023-11-09 17:25:43
75.1,2023-11-09 17:25:45
75.2,2023-11-09 17:25:47
75.2,2023-11-09 17:25:49
75.2,2023-11-09 17:25:51
75.2,2023-11-09 17:25:53
75.2,2023-11-09 17:25:55
75.4,2023-11-09 17:25:57
75.2,2023-11-09 17:25:59
75.3,2023-11-09 17:26:06
75.3,2023-11-09 17:26:07
75.2,2023-11-09 17:26:09
75.3,2023-11-09 17:26:11
75.1,2023-11-09 17:26:13
75.2,2023-11-09 17:26:15
75.3,2023-11-09 17:26:17
75.2,2023-11-09 17:26:19
75.1,2023-11-09 17:26:21
75.3,2023-11-09 17:26:23
75.2,2023-11-09 17:26:25
75.5,2023-11-09 17:26:27
75.5,2023-11-09 17:26:29
75.3,2023-11-09 17:26:36
75.4,2023-11-09 17:26:37
75.3,2023-11-09 17:26:39
75.2,2023-11-09 17:26:41
75.3,2023-11-09 17:26:43
75.3,2023-11-09 17:26:45
75.4,2023-11-09 17:26:47
75.3,2023-11-09 17:26:49
75.3,2023-11-09 17:26:51
75.4,2023-11-09 17:26:53
75.2,2023-11-09 17:26:55
75.4,2023-11-09 17:26:57
75.1,2023-11-09 17:26:59
75.3,2023-11-09 17:27:06
75.4,2023-11-09 17:27:07
75.4,2023-11-09 17:27:09
75.5,2023-11-09 17:27:11
75.6,2023-11-09 17:27:13
75.5,2023-11-09 17:27:15
75.6,2023-11-09 17:27:17
75.5,2023-11-09 17:27:19
75.7,2023-11-09 17:27:21
75.8,2023-11-09 17:27:23
75.8,2023-11-09 17:27:25
75.8,2023-11-09 17:27:27
76.0,2023-11-09 17:27:29
76.1,2023-11-09 17:27:36
76.1,2023-11-09 17:27:37
76.1,2023-11-09 17:27:39
76.2,2023-11-09 17:27:41
76.2,2023-11-09 17:27:43
76.2,2023-11-09 17:27:45
76.2,2023-11-09 17:27:47
76.2,2023-11-09 17:27:49
76.2,2023-11-09 17:27:51
76.3,2023-11-09 17:27:53
76.2,2023-11-09 17:27:55
76.1,2023-11-09 17:27:57
76.2,2023-11-09 17:27:59
76.4,2023-11-09 17:28:06
76.2,2023-11-09 17:28:07
76.2,2023-11-09 17:28:09
76.2,2023-11-09 17:28:12
76.3,2023-11-09 17:28:14
76.4,2023-11-09 17:28:16
76.3,2023-11-09 17:28:18
76.4,2023-11-09 17:28:20
76.3,2023-11-09 17:28:22
76.3,2023-11-09 17:28:24
76.4,2023-11-09 17:28:26
76.3,2023-11-09 17:28:28
76.3,2023-11-09 17:28:30
76.3,2023-11-09 17:28:37
76.1,2023-11-09 17:28:38
76.2,2023-11-09 17:28:40
76.2,2023-11-09 17:28:42
76.1,2023-11-09 17:28:44
76.1,2023-11-09 17:28:46
76.1,2023-11-09 17:28:48
76.2,2023-11-09 17:28:50
76.1,2023-11-09 17:28:52
76.2,2023-11-09 17:28:54
76.1,2023-11-09 17:28:56
76.0,2023-11-09 17:28:58
76.1,2023-11-09 17:29:00
76.1,2023-11-09 17:29:07
76.1,2023-11-09 17:29:08
76.2,2023-11-09 17:29:10
76.2,2023-11-09 17:29:12
76.3,2023-11-09 17:29:14
76.3,2023-11-09 17:29:16
76.3,2023-11-09 17:29:18
76.2,2023-11-09 17:29:20
76.2,2023-11-09 17:29:22
76.1,2023-11-09 17:29:24
76.3,2023-11-09 17:29:26
76.2,2023-11-09 17:29:28
76.2,2023-11-09 17:29:30
76.2,2023-11-09 17:29:37
76.3,2023-11-09 17:29:38
76.3,2023-11-09 17:29:40
76.3,2023-11-09 17:29:42
76.3,2023-11-09 17:29:44
76.3,2023-11-09 17:29:46
76.4,2023-11-09 17:29:48
76.4,2023-11-09 17:29:50
76.3,2023-11-09 17:29:52
76.3,2023-11-09 17:29:54
76.3,2023-11-09 17:29:56
76.4,2023-11-09 17:29:58
76.3,2023-11-09 17:30:00
76.4,2023-11-09 17:30:07
76.5,2023-11-09 17:30:08
76.4,2023-11-09 17:30:10
76.5,2023-11-09 17:30:12
76.4,2023-11-09 17:30:14
76.4,2023-11-09 17:30:16
76.4,2023-11-09 17:30:18
76.3,2023-11-09 17:30:20
76.4,2023-11-09 17:30:22
76.4,2023-11-09 17:30:24
76.4,2023-11-09 17:30:26
76.3,2023-11-09 17:30:28
76.4,2023-11-09 17:30:30
76.4,2023-11-09 17:30:37
76.4,2023-11-09 17:30:38
76.3,2023-11-09 17:30:40
76.3,2023-11-09 17:30:42
76.2,2023-11-09 17:30:44
76.3,2023-11-09 17:30:46
76.2,2023-11-09 17:30:48
76.2,2023-11-09 17:30:50
76.1,2023-11-09 17:30:52
76.0,2023-11-09 17:30:54
76.1,2023-11-09 17:30:56
76.0,2023-11-09 17:30:58
76.1,2023-11-09 17:31:00
75.9,2023-11-09 17:31:07
76.0,2023-11-09 17:31:08
76.1,2023-11-09 17:31:10
76.0,2023-11-09 17:31:12
76.1,2023-11-09 17:31:14
76.1,2023-11-09 17:31:16
76.1,2023-11-09 17:31:18
76.1,2023-11-09 17:31:20
75.8,2023-11-09 17:31:22
76.0,2023-11-09 17:31:24
76.0,2023-11-09 17:31:26
76.0,2023-11-09 17:31:28
75.9,2023-11-09 17:31:30
76.0,2023-11-09 17:31:37
76.1,2023-11-09 17:31:39
76.0,2023-11-09 17:31:41
76.1,2023-11-09 17:31:43
76.1,2023-11-09 17:31:45
76.1,2023-11-09 17:31:47
76.0,2023-11-09 17:31:49
76.1,2023-11-09 17:31:51
76.2,2023-11-09 17:31:53
76.2,2023-11-09 17:31:55
76.2,2023-11-09 17:31:57
76.2,2023-11-09 17:31:59
76.3,2023-11-09 17:32:01
76.2,2023-11-09 17:32:07
76.3,2023-11-09 17:32:09
76.3,2023-11-09 17:32:11
76.2,2023-11-09 17:32:13
76.2,2023-11-09 17:32:15
76.1,2023-11-09 17:32:17
76.2,2023-11-09 17:32:19
76.2,2023-11-09 17:32:21
76.0,2023-11-09 17:32:23
76.0,2023-11-09 17:32:25
75.9,2023-11-09 17:32:27
76.0,2023-11-09 17:32:29
75.9,2023-11-09 17:32:31
75.8,2023-11-09 17:32:38
75.9,2023-11-09 17:32:39
75.8,2023-11-09 17:32:41
75.8,2023-11-09 17:32:43
75.7,2023-11-09 17:32:45
75.8,2023-11-09 17:32:47
75.7,2023-11-09 17:32:49
75.7,2023-11-09 17:32:51
75.6,2023-11-09 17:32:53
75.6,2023-11-09 17:32:55
75.5,2023-11-09 17:32:57
75.5,2023-11-09 17:32:59
75.5,2023-11-09 17:33:01
75.3,2023-11-09 17:33:08
75.2,2023-11-09 17:33:09
75.1,2023-11-09 17:33:11
75.1,2023-11-09 17:33:13
75.1,2023-11-09 17:33:15
75.2,2023-11-09 17:33:17
75.2,2023-11-09 17:33:19
75.2,2023-11-09 17:33:21
75.2,2023-11-09 17:33:23
75.3,2023-11-09 17:33:25
75.1,2023-11-09 17:33:27
75.2,2023-11-09 17:33:29
75.2,2023-11-09 17:33:31
75.3,2023-11-09 17:33:38
75.3,2023-11-09 17:33:39
75.4,2023-11-09 17:33:41
75.4,2023-11-09 17:33:43
75.4,2023-11-09 17:33:45
75.4,2023-11-09 17:33:47
75.5,2023-11-09 17:33:49
75.4,2023-11-09 17:33:51
75.6,2023-11-09 17:33:53
75.6,2023-11-09 17:33:55
75.8,2023-11-09 17:33:57
75.8,2023-11-09 17:33:59
75.8,2023-11-09 17:34:01
75.7,2023-11-09 17:34:08
75.8,2023-11-09 17:34:09
75.8,2023-11-09 17:34:11
75.8,2023-11-09 17:34:13
75.7,2023-11-09 17:34:15
75.7,2023-11-09 17:34:17
75.7,2023-11-09 17:34:19
75.7,2023-11-09 17:34:21
75.8,2023-11-09 17:34:23
75.8,2023-11-09 17:34:25
75.9,2023-11-09 17:34:27
75.9,2023-11-09 17:34:29
75.8,2023-11-09 17:34:31
76.0,2023-11-09 17:34:38
75.9,2023-11-09 17:34:39
75.9,2023-11-09 17:34:41
75.9,2023-11-09 17:34:44
75.8,2023-11-09 17:34:45
75.9,2023-11-09 17:34:47
76.0,2023-11-09 17:34:49
76.0,2023-11-09 17:34:52
76.1,2023-11-09 17:34:53
76.0,2023-11-09 17:34:56
76.0,2023-11-09 17:34:58
76.1,2023-11-09 17:35:00
76.1,2023-11-09 17:35:02
76.1,2023-11-09 17:35:08
76.0,2023-11-09 17:35:10
76.0,2023-11-09 17:35:12
75.9,2023-11-09 17:35:14
75.8,2023-11-09 17:35:16
75.9,2023-11-09 17:35:18
75.8,2023-11-09 17:35:20
75.9,2023-11-09 17:35:22
75.8,2023-11-09 17:35:24
75.8,2023-11-09 17:35:26
75.8,2023-11-09 17:35:28
75.8,2023-11-09 17:35:30
75.8,2023-11-09 17:35:32
75.8,2023-11-09 17:35:38
75.7,2023-11-09 17:35:40
75.7,2023-11-09 17:35:42
75.7,2023-11-09 17:35:44
75.7,2023-11-09 17:35:46
75.7,2023-11-09 17:35:48
75.6,2023-11-09 17:35:50
75.6,2023-11-09 17:35:52
75.6,2023-11-09 17:35:54
75.5,2023-11-09 17:35:56
75.4,2023-11-09 17:35:58
75.4,2023-11-09 17:36:00
75.4,2023-11-09 17:36:02
75.3,2023-11-09 17:36:08
75.2,2023-11-09 17:36:10
75.3,2023-11-09 17:36:12
75.2,2023-11-09 17:36:14
75.2,2023-11-09 17:36:16
75.2,2023-11-09 17:36:18
75.2,2023-11-09 17:36:20
75.1,2023-11-09 17:36:22
75.2,2023-11-09 17:36:24
75.2,2023-11-09 17:36:26
75.3,2023-11-09 17:36:28
75.2,2023-11-09 17:36:30
75.2,2023-11-09 17:36:32
75.1,2023-11-09 17:36:39
75.2,2023-11-09 17:36:40
75.1,2023-11-09 17:36:42
75.1,2023-11-09 17:36:44
75.1,2023-11-09 17:36:47
75.1,2023-11-09 17:36:48
75.1,2023-11-09 17:36:50
75.1,2023-11-09 17:36:53
75.1,2023-11-09 17:36:54
75.1,2023-11-09 17:36:57
75.1,2023-11-09 17:36:58
75.0,2023-11-09 17:37:01
75.1,2023-11-09 17:37:02
75.2,2023-11-09 17:37:09
75.2,2023-11-09 17:37:10
75.3,2023-11-09 17:37:13
75.3,2023-11-09 17:37:14
75.2,2023-11-09 17:37:17
75.3,2023-11-09 17:37:19
75.3,2023-11-09 17:37:21
75.4,2023-11-09 17:37:23
75.3,2023-11-09 17:37:25
75.4,2023-11-09 17:37:27
75.4,2023-11-09 17:37:29
75.4,2023-11-09 17:37:31
75.4,2023-11-09 17:37:39
75.5,2023-11-09 17:37:40
75.6,2023-11-09 17:37:43
75.6,2023-11-09 17:37:45
75.7,2023-11-09 17:37:47
75.5,2023-11-09 17:37:49
75.7,2023-11-09 17:37:51
75.7,2023-11-09 17:37:53
75.7,2023-11-09 17:37:55
75.7,2023-11-09 17:37:57
75.6,2023-11-09 17:37:59
75.7,2023-11-09 17:38:01
75.6,2023-11-09 17:38:09
75.5,2023-11-09 17:38:11
75.6,2023-11-09 17:38:13
75.7,2023-11-09 17:38:15
75.6,2023-11-09 17:38:17
75.6,2023-11-09 17:38:19
75.4,2023-11-09 17:38:22
75.5,2023-11-09 17:38:23
75.4,2023-11-09 17:38:25
75.4,2023-11-09 17:38:27
75.5,2023-11-09 17:38:30
75.4,2023-11-09 17:38:31
75.3,2023-11-09 17:38:39
75.3,2023-11-09 17:38:42
75.3,2023-11-09 17:38:43
75.3,2023-11-09 17:38:46
75.2,2023-11-09 17:38:47
75.1,2023-11-09 17:38:50
75.1,2023-11-09 17:38:51
75.2,2023-11-09 17:38:54
75.2,2023-11-09 17:38:55
75.2,2023-11-09 17:38:58
75.2,2023-11-09 17:38:59
75.3,2023-11-09 17:39:02
75.3,2023-11-09 17:39:03
75.4,2023-11-09 17:39:09
75.3,2023-11-09 17:39:12
75.2,2023-11-09 17:39:13
75.3,2023-11-09 17:39:16
75.4,2023-11-09 17:39:17
75.4,2023-11-09 17:39:20
75.3,2023-11-09 17:39:21
75.5,2023-11-09 17:39:24
75.3,2023-11-09 17:39:25
75.4,2023-11-09 17:39:28
75.3,2023-11-09 17:39:29
75.3,2023-11-09 17:39:32
75.3,2023-11-09 17:39:33
75.2,2023-11-09 17:39:39
75.3,2023-11-09 17:39:42
75.2,2023-11-09 17:39:43
75.2,2023-11-09 17:39:46
75.3,2023-11-09 17:39:47
75.2,2023-11-09 17:39:50
75.2,2023-11-09 17:39:51
75.3,2023-11-09 17:39:54
75.2,2023-11-09 17:39:55
75.3,2023-11-09 17:39:58
75.2,2023-11-09 17:39:59
75.3,2023-11-09 17:40:02
75.3,2023-11-09 17:40:03
75.4,2023-11-09 17:40:10
75.4,2023-11-09 17:40:12
75.4,2023-11-09 17:40:13
75.5,2023-11-09 17:40:16
75.3,2023-11-09 17:40:17
75.4,2023-11-09 17:40:20
75.5,2023-11-09 17:40:21
75.5,2023-11-09 17:40:24
75.5,2023-11-09 17:40:25
75.4,2023-11-09 17:40:28
75.4,2023-11-09 17:40:29
75.3,2023-11-09 17:40:32
75.3,2023-11-09 17:40:33
75.3,2023-11-09 17:40:40
75.4,2023-11-09 17:40:42
75.5,2023-11-09 17:40:43
75.3,2023-11-09 17:40:46
75.4,2023-11-09 17:40:47
75.5,2023-11-09 17:40:50
75.5,2023-11-09 17:40:51
75.5,2023-11-09 17:40:54
75.5,2023-11-09 17:40:55
75.4,2023-11-09 17:40:58
75.5,2023-11-09 17:40:59
75.5,2023-11-09 17:41:02
75.4,2023-11-09 17:41:03
75.4,2023-11-09 17:41:10
75.5,2023-11-09 17:41:12
75.5,2023-11-09 17:41:13
75.6,2023-11-09 17:41:16
75.5,2023-11-09 17:41:17
75.5,2023-11-09 17:41:20
75.6,2023-11-09 17:41:22
75.5,2023-11-09 17:41:24
75.5,2023-11-09 17:41:26
75.5,2023-11-09 17:41:28
75.7,2023-11-09 17:41:30
75.6,2023-11-09 17:41:32
75.6,2023-11-09 17:41:34
75.7,2023-11-09 17:41:40
75.6,2023-11-09 17:41:42
75.7,2023-11-09 17:41:44
75.5,2023-11-09 17:41:46
75.6,2023-11-09 17:41:48
75.5,2023-11-09 17:41:50
75.5,2023-11-09 17:41:52
75.6,2023-11-09 17:41:54
75.6,2023-11-09 17:41:56
75.5,2023-11-09 17:41:58
75.5,2023-11-09 17:42:00
75.6,2023-11-09 17:42:02
75.5,2023-11-09 17:42:04
75.5,2023-11-09 17:42:10
75.7,2023-11-09 17:42:12
75.5,2023-11-09 17:42:14
75.7,2023-11-09 17:42:17
75.5,2023-11-09 17:42:18
75.5,2023-11-09 17:42:21
75.7,2023-11-09 17:42:22
75.5,2023-11-09 17:42:25
75.6,2023-11-09 17:42:26
75.5,2023-11-09 17:42:29
75.6,2023-11-09 17:42:30
75.4,2023-11-09 17:42:33
75.4,2023-11-09 17:42:34
75.4,2023-11-09 17:42:40
75.4,2023-11-09 17:42:43
75.3,2023-11-09 17:42:44
75.4,2023-11-09 17:42:47
75.3,2023-11-09 17:42:48
75.5,2023-11-09 17:42:51
75.4,2023-11-09 17:42:52
75.3,2023-11-09 17:42:55
75.4,2023-11-09 17:42:56
75.4,2023-11-09 17:42:59
75.4,2023-11-09 17:43:00
75.4,2023-11-09 17:43:03
75.5,2023-11-09 17:43:04
75.5,2023-11-09 17:43:10
75.5,2023-11-09 17:43:13
75.4,2023-11-09 17:43:14
75.5,2023-11-09 17:43:17
75.5,2023-11-09 17:43:18
75.5,2023-11-09 17:43:21
75.5,2023-11-09 17:43:22
75.5,2023-11-09 17:43:25
75.4,2023-11-09 17:43:26
75.5,2023-11-09 17:43:29
75.5,2023-11-09 17:43:30
75.6,2023-11-09 17:43:33
75.5,2023-11-09 17:43:34
75.4,2023-11-09 17:43:40
75.5,2023-11-09 17:43:43
75.4,2023-11-09 17:43:44
75.5,2023-11-09 17:43:47
75.4,2023-11-09 17:43:48
75.4,2023-11-09 17:43:51
75.2,2023-11-09 17:43:52
75.2,2023-11-09 17:43:55
75.2,2023-11-09 17:43:56
75.1,2023-11-09 17:43:59
75.2,2023-11-09 17:44:00
75.2,2023-11-09 17:44:03
75.2,2023-11-09 17:44:04
75.1,2023-11-09 17:44:11
75.0,2023-11-09 17:44:13
75.0,2023-11-09 17:44:14
75.1,2023-11-09 17:44:17
75.1,2023-11-09 17:44:18
75.1,2023-11-09 17:44:21
75.1,2023-11-09 17:44:22
75.1,2023-11-09 17:44:25
75.0,2023-11-09 17:44:26
75.0,2023-11-09 17:44:29
75.1,2023-11-09 17:44:30
75.0,2023-11-09 17:44:33
75.0,2023-11-09 17:44:34
75.0,2023-11-09 17:44:41
75.0,2023-11-09 17:44:43
75.1,2023-11-09 17:44:45
75.0,2023-11-09 17:44:47
75.0,2023-11-09 17:44:48
75.1,2023-11-09 17:44:51
75.1,2023-11-09 17:44:53
75.2,2023-11-09 17:44:55
75.2,2023-11-09 17:44:57
75.1,2023-11-09 17:44:59
75.2,2023-11-09 17:45:01
75.2,2023-11-09 17:45:03
75.1,2023-11-09 17:45:05
75.1,2023-11-09 17:45:11
75.1,2023-11-09 17:45:14
75.2,2023-11-09 17:45:15
75.2,2023-11-09 17:45:17
75.1,2023-11-09 17:45:19
75.1,2023-11-09 17:45:21
75.1,2023-11-09 17:45:23
75.2,2023-11-09 17:45:25
75.2,2023-11-09 17:45:27
75.2,2023-11-09 17:45:29
75.0,2023-11-09 17:45:31
75.1,2023-11-09 17:45:33
75.2,2023-11-09 17:45:35
75.1,2023-11-09 17:45:41
75.1,2023-11-09 17:45:43
75.1,2023-11-09 17:45:45
75.1,2023-11-09 17:45:47
75.2,2023-11-09 17:45:49
75.1,2023-11-09 17:45:51
75.1,2023-11-09 17:45:53
75.0,2023-11-09 17:45:55
75.1,2023-11-09 17:45:57
75.0,2023-11-09 17:45:59
75.0,2023-11-09 17:46:01
74.8,2023-11-09 17:46:03
75.0,2023-11-09 17:46:05
75.0,2023-11-09 17:46:11
75.0,2023-11-09 17:46:14
75.0,2023-11-09 17:46:15
75.0,2023-11-09 17:46:18
75.1,2023-11-09 17:46:19
75.0,2023-11-09 17:46:22
75.1,2023-11-09 17:46:23
75.1,2023-11-09 17:46:26
75.0,2023-11-09 17:46:27
74.9,2023-11-09 17:46:30
74.9,2023-11-09 17:46:31
75.0,2023-11-09 17:46:34
74.9,2023-11-09 17:46:35
74.8,2023-11-09 17:46:41
74.6,2023-11-09 17:46:44
74.7,2023-11-09 17:46:45
74.6,2023-11-09 17:46:48
74.7,2023-11-09 17:46:49
74.6,2023-11-09 17:46:52
74.7,2023-11-09 17:46:53
74.8,2023-11-09 17:46:56
74.7,2023-11-09 17:46:57
74.6,2023-11-09 17:47:00
74.8,2023-11-09 17:47:01
74.8,2023-11-09 17:47:04
74.9,2023-11-09 17:47:05
74.9,2023-11-09 17:47:12
74.9,2023-11-09 17:47:14
74.9,2023-11-09 17:47:15
74.9,2023-11-09 17:47:18
74.8,2023-11-09 17:47:19
74.9,2023-11-09 17:47:22
74.9,2023-11-09 17:47:23
74.8,2023-11-09 17:47:26
74.9,2023-11-09 17:47:27
74.9,2023-11-09 17:47:30
75.0,2023-11-09 17:47:31
74.9,2023-11-09 17:47:34
74.9,2023-11-09 17:47:35
74.8,2023-11-09 17:47:41
74.8,2023-11-09 17:47:44
74.7,2023-11-09 17:47:45
74.8,2023-11-09 17:47:48
74.8,2023-11-09 17:47:49
74.7,2023-11-09 17:47:52
74.8,2023-11-09 17:47:53
74.8,2023-11-09 17:47:56
74.8,2023-11-09 17:47:57
74.8,2023-11-09 17:48:00
74.6,2023-11-09 17:48:01
74.7,2023-11-09 17:48:04
74.6,2023-11-09 17:48:05
74.6,2023-11-09 17:48:12
74.5,2023-11-09 17:48:14
74.6,2023-11-09 17:48:16
74.7,2023-11-09 17:48:18
74.6,2023-11-09 17:48:20
74.6,2023-11-09 17:48:22
74.6,2023-11-09 17:48:24
74.5,2023-11-09 17:48:26
74.3,2023-11-09 17:48:28
74.2,2023-11-09 17:48:30
74.2,2023-11-09 17:48:32
74.1,2023-11-09 17:48:34
74.1,2023-11-09 17:48:36
73.8,2023-11-09 17:48:42
73.8,2023-11-09 17:48:44
73.8,2023-11-09 17:48:46
73.8,2023-11-09 17:48:48
73.7,2023-11-09 17:48:50
73.7,2023-11-09 17:48:52
73.8,2023-11-09 17:48:54
73.7,2023-11-09 17:48:56
73.7,2023-11-09 17:48:58
73.7,2023-11-09 17:49:00
74.0,2023-11-09 17:49:02
73.9,2023-11-09 17:49:04
73.9,2023-11-09 17:49:06
74.0,2023-11-09 17:49:12
74.0,2023-11-09 17:49:14
73.9,2023-11-09 17:49:16
73.8,2023-11-09 17:49:18
73.8,2023-11-09 17:49:20
73.8,2023-11-09 17:49:22
73.8,2023-11-09 17:49:24
73.9,2023-11-09 17:49:26
73.8,2023-11-09 17:49:28
73.9,2023-11-09 17:49:30
74.0,2023-11-09 17:49:32
73.9,2023-11-09 17:49:34
74.0,2023-11-09 17:49:36
74.0,2023-11-09 17:49:42
73.9,2023-11-09 17:49:44
73.9,2023-11-09 17:49:46
73.8,2023-11-09 17:49:48
73.8,2023-11-09 17:49:50
73.9,2023-11-09 17:49:52
73.9,2023-11-09 17:49:54
73.8,2023-11-09 17:49:56
73.8,2023-11-09 17:49:58
73.8,2023-11-09 17:50:00
73.7,2023-11-09 17:50:02
73.8,2023-11-09 17:50:04
73.8,2023-11-09 17:50:06
73.7,2023-11-09 17:50:12
73.6,2023-11-09 17:50:15
73.7,2023-11-09 17:50:16
73.6,2023-11-09 17:50:19
73.6,2023-11-09 17:50:20
73.7,2023-11-09 17:50:23
73.6,2023-11-09 17:50:24
73.5,2023-11-09 17:50:27
73.7,2023-11-09 17:50:28
73.6,2023-11-09 17:50:31
73.6,2023-11-09 17:50:32
73.5,2023-11-09 17:50:35
73.5,2023-11-09 17:50:36
73.5,2023-11-09 17:50:42
73.4,2023-11-09 17:50:45
73.5,2023-11-09 17:50:46
73.5,2023-11-09 17:50:49
73.6,2023-11-09 17:50:50
73.5,2023-11-09 17:50:53
73.6,2023-11-09 17:50:54
73.5,2023-11-09 17:50:57
73.4,2023-11-09 17:50:58
73.5,2023-11-09 17:51:01
73.5,2023-11-09 17:51:02
73.6,2023-11-09 17:51:05
73.5,2023-11-09 17:51:06
73.4,2023-11-09 17:51:13
73.4,2023-11-09 17:51:15
73.2,2023-11-09 17:51:16
73.3,2023-11-09 17:51:19
73.4,2023-11-09 17:51:20
73.3,2023-11-09 17:51:23
73.4,2023-11-09 17:51:24
73.4,2023-11-09 17:51:27
73.3,2023-11-09 17:51:29
73.4,2023-11-09 17:51:31
73.3,2023-11-09 17:51:33
73.3,2023-11-09 17:51:35
73.4,2023-11-09 17:51:37
73.5,2023-11-09 17:51:43
73.4,2023-11-09 17:51:45
73.4,2023-11-09 17:51:47
73.6,2023-11-09 17:51:49
73.5,2023-11-09 17:51:51
73.4,2023-11-09 17:51:53
73.5,2023-11-09 17:51:55
73.4,2023-11-09 17:51:57
73.4,2023-11-09 17:51:59
73.4,2023-11-09 17:52:01
73.4,2023-11-09 17:52:03
73.4,2023-11-09 17:52:05
73.4,2023-11-09 17:52:07
73.4,2023-11-09 17:52:13
73.4,2023-11-09 17:52:15
73.5,2023-11-09 17:52:17
73.4,2023-11-09 17:52:19
73.4,2023-11-09 17:52:21
73.4,2023-11-09 17:52:23
73.3,2023-11-09 17:52:25
73.1,2023-11-09 17:52:27
73.0,2023-11-09 17:52:29
73.3,2023-11-09 17:52:31
73.0,2023-11-09 17:52:33
72.8,2023-11-09 17:52:35
72.9,2023-11-09 17:52:37
72.7,2023-11-09 17:52:43
72.7,2023-11-09 17:52:45
72.8,2023-11-09 17:52:47
72.9,2023-11-09 17:52:49
72.7,2023-11-09 17:52:51
72.6,2023-11-09 17:52:53
72.8,2023-11-09 17:52:55
72.6,2023-11-09 17:52:57
72.8,2023-11-09 17:52:59
72.8,2023-11-09 17:53:01
72.7,2023-11-09 17:53:03
73.0,2023-11-09 17:53:05
72.9,2023-11-09 17:53:07
72.8,2023-11-09 17:53:13
72.8,2023-11-09 17:53:15
72.9,2023-11-09 17:53:17
73.0,2023-11-09 17:53:19
73.0,2023-11-09 17:53:21
73.1,2023-11-09 17:53:23
73.1,2023-11-09 17:53:25
73.1,2023-11-09 17:53:27
73.0,2023-11-09 17:53:29
73.2,2023-11-09 17:53:31
73.2,2023-11-09 17:53:33
73.2,2023-11-09 17:53:35
73.2,2023-11-09 17:53:37
73.2,2023-11-09 17:53:43
73.3,2023-11-09 17:53:45
73.3,2023-11-09 17:53:47
73.3,2023-11-09 17:53:49
73.3,2023-11-09 17:53:51
73.3,2023-11-09 17:53:53
73.4,2023-11-09 17:53:55
73.5,2023-11-09 17:53:58
73.5,2023-11-09 17:53:59
73.6,2023-11-09 17:54:02
73.8,2023-11-09 17:54:03
73.8,2023-11-09 17:54:06
73.7,2023-11-09 17:54:07
73.9,2023-11-09 17:54:13
73.9,2023-11-09 17:54:16
73.9,2023-11-09 17:54:17
73.9,2023-11-09 17:54:20
73.9,2023-11-09 17:54:21
74.0,2023-11-09 17:54:24
74.0,2023-11-09 17:54:25
73.9,2023-11-09 17:54:28
74.0,2023-11-09 17:54:29
73.9,2023-11-09 17:54:32
74.0,2023-11-09 17:54:33
74.0,2023-11-09 17:54:36
74.1,2023-11-09 17:54:37
74.1,2023-11-09 17:54:44
74.2,2023-11-09 17:54:46
74.1,2023-11-09 17:54:48
74.2,2023-11-09 17:54:50
74.0,2023-11-09 17:54:52
74.0,2023-11-09 17:54:54
74.0,2023-11-09 17:54:56
74.0,2023-11-09 17:54:58
74.1,2023-11-09 17:55:00
74.0,2023-11-09 17:55:02
74.0,2023-11-09 17:55:04
74.0,2023-11-09 17:55:06
73.9,2023-11-09 17:55:08
73.9,2023-11-09 17:55:14
73.8,2023-11-09 17:55:16
73.8,2023-11-09 17:55:18
73.8,2023-11-09 17:55:20
73.8,2023-11-09 17:55:22
73.7,2023-11-09 17:55:24
73.8,2023-11-09 17:55:26
73.6,2023-11-09 17:55:28
