,rh,datetime
43969,73.2,2023-10-19 14:45:25
43970,73.3,2023-10-19 14:45:27
43971,73.4,2023-10-19 14:45:29
43972,73.3,2023-10-19 14:45:34
43973,73.0,2023-10-19 14:45:35
43974,73.1,2023-10-19 14:45:52
43975,73.3,2023-10-19 14:45:54
43976,73.3,2023-10-19 14:45:56
43977,73.3,2023-10-19 14:45:58
43978,73.2,2023-10-19 14:46:00
43979,73.4,2023-10-19 14:46:02
43980,73.5,2023-10-19 14:46:04
43981,73.5,2023-10-19 14:46:06
43982,73.8,2023-10-19 14:46:08
43983,73.8,2023-10-19 14:46:10
43984,74.0,2023-10-19 14:46:12
43985,73.9,2023-10-19 14:46:15
43986,74.0,2023-10-19 14:46:16
43987,74.0,2023-10-19 14:46:18
43988,74.1,2023-10-19 14:46:20
43989,74.1,2023-10-19 14:46:27
43990,74.1,2023-10-19 14:46:28
43991,74.1,2023-10-19 14:46:30
43992,73.8,2023-10-19 14:46:32
43993,73.8,2023-10-19 14:46:34
43994,73.8,2023-10-19 14:46:36
43995,74.0,2023-10-19 14:46:38
43996,73.9,2023-10-19 14:46:41
43997,73.8,2023-10-19 14:46:42
43998,73.7,2023-10-19 14:46:44
43999,73.9,2023-10-19 14:46:46
44000,73.9,2023-10-19 14:46:48
44001,73.8,2023-10-19 14:46:50
44002,73.9,2023-10-19 14:46:58
44003,74.0,2023-10-19 14:46:58
44004,74.0,2023-10-19 14:47:00
44005,73.9,2023-10-19 14:47:02
44006,73.8,2023-10-19 14:47:04
44007,73.9,2023-10-19 14:47:06
44008,73.9,2023-10-19 14:47:08
44009,73.9,2023-10-19 14:47:10
44010,73.7,2023-10-19 14:47:12
44011,73.8,2023-10-19 14:47:18
44012,73.9,2023-10-19 14:47:18
44013,73.9,2023-10-19 14:47:18
44014,73.9,2023-10-19 14:47:20
44015,73.9,2023-10-19 14:47:22
44016,73.9,2023-10-19 14:47:28
44017,73.9,2023-10-19 14:47:28
44018,74.0,2023-10-19 14:47:30
44019,74.0,2023-10-19 14:47:32
44020,74.0,2023-10-19 14:47:34
44021,74.0,2023-10-19 14:47:36
44022,74.0,2023-10-19 14:47:38
44023,74.0,2023-10-19 14:47:40
44024,74.0,2023-10-19 14:47:42
44025,74.0,2023-10-19 14:47:44
44026,73.9,2023-10-19 14:47:46
44027,74.0,2023-10-19 14:47:48
44028,74.0,2023-10-19 14:47:50
44029,73.9,2023-10-19 14:47:52
44030,74.1,2023-10-19 14:47:58
44031,74.0,2023-10-19 14:47:58
44032,74.2,2023-10-19 14:48:01
44033,74.1,2023-10-19 14:48:02
44034,74.2,2023-10-19 14:48:05
44035,74.4,2023-10-19 14:48:07
44036,74.3,2023-10-19 14:48:09
44037,74.3,2023-10-19 14:48:11
44038,74.4,2023-10-19 14:48:13
44039,74.3,2023-10-19 14:48:15
44040,74.5,2023-10-19 14:48:17
44041,74.4,2023-10-19 14:48:19
44042,74.4,2023-10-19 14:48:21
44043,74.4,2023-10-19 14:48:23
44044,74.6,2023-10-19 14:48:28
44045,74.6,2023-10-19 14:48:29
44046,74.7,2023-10-19 14:48:31
44047,74.1,2023-10-19 14:48:33
44048,74.0,2023-10-19 14:48:51
44049,74.0,2023-10-19 14:48:52
44050,73.6,2023-10-19 14:48:55
44051,73.5,2023-10-19 14:48:56
44052,73.6,2023-10-19 14:48:59
44053,73.5,2023-10-19 14:49:00
44054,73.5,2023-10-19 14:49:03
44055,73.5,2023-10-19 14:49:04
44056,73.6,2023-10-19 14:49:07
44057,73.3,2023-10-19 14:49:08
44058,73.3,2023-10-19 14:49:11
44059,73.2,2023-10-19 14:49:12
44060,73.2,2023-10-19 14:49:15
44061,73.4,2023-10-19 14:49:16
44062,73.4,2023-10-19 14:49:19
44063,73.4,2023-10-19 14:49:25
44064,73.1,2023-10-19 14:49:26
44065,73.2,2023-10-19 14:49:29
44066,73.1,2023-10-19 14:49:30
44067,73.0,2023-10-19 14:49:33
44068,72.8,2023-10-19 14:49:34
44069,72.7,2023-10-19 14:49:37
44070,72.7,2023-10-19 14:49:38
44071,72.6,2023-10-19 14:49:41
44072,72.6,2023-10-19 14:49:42
44073,72.2,2023-10-19 14:49:45
44074,72.2,2023-10-19 14:49:46
44075,72.1,2023-10-19 14:49:49
44076,72.1,2023-10-19 14:49:55
44077,72.4,2023-10-19 14:49:56
44078,72.1,2023-10-19 14:49:59
44079,72.3,2023-10-19 14:50:00
44080,72.1,2023-10-19 14:50:03
44081,72.2,2023-10-19 14:50:04
44082,72.2,2023-10-19 14:50:07
44083,72.3,2023-10-19 14:50:08
44084,72.3,2023-10-19 14:50:11
44085,72.2,2023-10-19 14:50:12
44086,72.3,2023-10-19 14:50:15
44087,72.4,2023-10-19 14:50:17
44088,72.4,2023-10-19 14:50:19
44089,72.6,2023-10-19 14:50:25
44090,72.7,2023-10-19 14:50:27
44091,72.6,2023-10-19 14:50:29
44092,72.8,2023-10-19 14:50:31
44093,72.9,2023-10-19 14:50:33
44094,72.9,2023-10-19 14:50:35
44095,72.9,2023-10-19 14:50:37
44096,73.0,2023-10-19 14:50:39
44097,72.8,2023-10-19 14:50:41
44098,72.9,2023-10-19 14:50:43
44099,72.9,2023-10-19 14:50:45
44100,72.8,2023-10-19 14:50:47
44101,72.8,2023-10-19 14:50:49
44102,72.6,2023-10-19 14:50:55
44103,72.5,2023-10-19 14:50:57
44104,72.5,2023-10-19 14:50:59
44105,72.4,2023-10-19 14:51:01
44106,72.4,2023-10-19 14:51:03
44107,72.2,2023-10-19 14:51:05
44108,72.3,2023-10-19 14:51:07
44109,72.2,2023-10-19 14:51:09
44110,72.2,2023-10-19 14:51:11
44111,72.1,2023-10-19 14:51:13
44112,72.2,2023-10-19 14:51:15
44113,72.1,2023-10-19 14:51:17
44114,72.3,2023-10-19 14:51:19
44115,72.3,2023-10-19 14:51:25
44116,72.1,2023-10-19 14:51:27
44117,72.2,2023-10-19 14:51:29
44118,72.3,2023-10-19 14:51:31
44119,72.2,2023-10-19 14:51:33
44120,72.2,2023-10-19 14:51:35
44121,72.1,2023-10-19 14:51:37
44122,72.1,2023-10-19 14:51:39
44123,72.1,2023-10-19 14:51:45
44124,72.2,2023-10-19 14:51:45
44125,72.1,2023-10-19 14:51:45
44126,72.0,2023-10-19 14:51:47
44127,72.1,2023-10-19 14:51:49
44128,72.0,2023-10-19 14:51:55
44129,72.1,2023-10-19 14:51:57
44130,72.0,2023-10-19 14:51:59
44131,72.0,2023-10-19 14:52:01
44132,71.9,2023-10-19 14:52:03
44133,71.9,2023-10-19 14:52:05
44134,71.9,2023-10-19 14:52:07
44135,72.0,2023-10-19 14:52:09
44136,71.9,2023-10-19 14:52:11
44137,71.8,2023-10-19 14:52:13
44138,72.0,2023-10-19 14:52:15
44139,71.8,2023-10-19 14:52:17
44140,71.8,2023-10-19 14:52:19
44141,71.5,2023-10-19 14:52:25
44142,71.5,2023-10-19 14:52:27
44143,71.3,2023-10-19 14:52:29
44144,71.3,2023-10-19 14:52:31
44145,71.2,2023-10-19 14:52:33
44146,71.2,2023-10-19 14:52:35
44147,71.1,2023-10-19 14:52:37
44148,71.2,2023-10-19 14:52:39
44149,71.1,2023-10-19 14:52:41
44150,71.1,2023-10-19 14:52:43
44151,71.0,2023-10-19 14:52:45
44152,70.9,2023-10-19 14:52:47
44153,71.0,2023-10-19 14:52:49
44154,71.1,2023-10-19 14:52:55
44155,71.1,2023-10-19 14:52:57
44156,70.9,2023-10-19 14:52:59
44157,71.0,2023-10-19 14:53:01
44158,71.0,2023-10-19 14:53:03
44159,71.1,2023-10-19 14:53:05
44160,71.1,2023-10-19 14:53:07
44161,71.1,2023-10-19 14:53:09
44162,71.0,2023-10-19 14:53:11
44163,71.1,2023-10-19 14:53:13
44164,71.1,2023-10-19 14:53:15
44165,71.1,2023-10-19 14:53:17
44166,71.1,2023-10-19 14:53:19
44167,71.3,2023-10-19 14:53:25
44168,71.3,2023-10-19 14:53:27
44169,71.3,2023-10-19 14:53:29
44170,71.2,2023-10-19 14:53:31
44171,71.1,2023-10-19 14:53:33
44172,71.3,2023-10-19 14:53:35
44173,71.2,2023-10-19 14:53:37
44174,71.2,2023-10-19 14:53:39
44175,71.4,2023-10-19 14:53:41
44176,71.3,2023-10-19 14:53:43
44177,71.3,2023-10-19 14:53:45
44178,71.3,2023-10-19 14:53:47
44179,71.5,2023-10-19 14:53:49
44180,71.3,2023-10-19 14:53:55
44181,71.3,2023-10-19 14:53:57
44182,71.2,2023-10-19 14:53:59
44183,71.2,2023-10-19 14:54:01
44184,71.1,2023-10-19 14:54:03
44185,71.1,2023-10-19 14:54:05
44186,71.3,2023-10-19 14:54:07
44187,71.0,2023-10-19 14:54:09
44188,71.1,2023-10-19 14:54:11
44189,71.0,2023-10-19 14:54:13
44190,71.1,2023-10-19 14:54:15
44191,71.0,2023-10-19 14:54:17
44192,71.0,2023-10-19 14:54:20
44193,70.9,2023-10-19 14:54:26
44194,70.8,2023-10-19 14:54:28
44195,71.0,2023-10-19 14:54:30
44196,70.8,2023-10-19 14:54:32
44197,70.8,2023-10-19 14:54:34
44198,70.9,2023-10-19 14:54:36
44199,71.0,2023-10-19 14:54:38
44200,71.0,2023-10-19 14:54:40
44201,71.0,2023-10-19 14:54:42
44202,71.3,2023-10-19 14:54:44
44203,71.3,2023-10-19 14:54:46
44204,71.4,2023-10-19 14:54:48
44205,71.5,2023-10-19 14:54:50
44206,72.0,2023-10-19 14:54:56
44207,72.2,2023-10-19 14:54:58
44208,72.3,2023-10-19 14:55:00
44209,72.5,2023-10-19 14:55:02
44210,72.5,2023-10-19 14:55:04
44211,72.6,2023-10-19 14:55:06
44212,72.8,2023-10-19 14:55:08
44213,72.9,2023-10-19 14:55:10
44214,73.0,2023-10-19 14:55:12
44215,73.2,2023-10-19 14:55:14
44216,73.3,2023-10-19 14:55:16
44217,73.4,2023-10-19 14:55:18
44218,73.4,2023-10-19 14:55:20
44219,73.6,2023-10-19 14:55:26
44220,73.6,2023-10-19 14:55:28
44221,73.6,2023-10-19 14:55:30
44222,73.5,2023-10-19 14:55:32
44223,73.3,2023-10-19 14:55:34
44224,73.4,2023-10-19 14:55:36
44225,73.2,2023-10-19 14:55:38
44226,73.3,2023-10-19 14:55:40
44227,73.2,2023-10-19 14:55:42
44228,73.1,2023-10-19 14:55:44
44229,73.1,2023-10-19 14:55:46
44230,73.0,2023-10-19 14:55:48
44231,72.9,2023-10-19 14:55:50
44232,73.0,2023-10-19 14:55:56
44233,73.0,2023-10-19 14:55:58
44234,73.0,2023-10-19 14:56:00
44235,73.1,2023-10-19 14:56:02
44236,73.1,2023-10-19 14:56:04
44237,73.1,2023-10-19 14:56:06
44238,73.1,2023-10-19 14:56:08
44239,73.1,2023-10-19 14:56:10
44240,72.9,2023-10-19 14:56:12
44241,73.0,2023-10-19 14:56:14
44242,73.0,2023-10-19 14:56:16
44243,73.0,2023-10-19 14:56:18
44244,73.0,2023-10-19 14:56:20
44245,73.1,2023-10-19 14:56:26
44246,73.1,2023-10-19 14:56:28
44247,73.1,2023-10-19 14:56:30
44248,73.1,2023-10-19 14:56:32
44249,73.0,2023-10-19 14:56:34
44250,73.1,2023-10-19 14:56:36
44251,73.1,2023-10-19 14:56:38
44252,73.0,2023-10-19 14:56:40
44253,72.9,2023-10-19 14:56:42
44254,73.1,2023-10-19 14:56:44
44255,73.1,2023-10-19 14:56:46
44256,73.1,2023-10-19 14:56:48
44257,73.0,2023-10-19 14:56:50
44258,73.2,2023-10-19 14:56:56
44259,73.4,2023-10-19 14:56:58
44260,73.3,2023-10-19 14:57:00
44261,73.3,2023-10-19 14:57:02
44262,73.4,2023-10-19 14:57:04
44263,73.2,2023-10-19 14:57:06
44264,73.4,2023-10-19 14:57:08
44265,73.1,2023-10-19 14:57:10
44266,73.0,2023-10-19 14:57:12
44267,73.1,2023-10-19 14:57:14
44268,73.2,2023-10-19 14:57:16
44269,73.2,2023-10-19 14:57:18
44270,73.1,2023-10-19 14:57:20
44271,73.1,2023-10-19 14:57:26
44272,73.3,2023-10-19 14:57:28
44273,73.3,2023-10-19 14:57:30
44274,73.4,2023-10-19 14:57:32
44275,73.4,2023-10-19 14:57:34
44276,73.6,2023-10-19 14:57:36
44277,73.7,2023-10-19 14:57:38
44278,73.7,2023-10-19 14:57:40
44279,73.6,2023-10-19 14:57:42
44280,73.7,2023-10-19 14:57:44
44281,73.9,2023-10-19 14:57:46
44282,73.9,2023-10-19 14:57:49
44283,74.0,2023-10-19 14:57:52
44284,74.3,2023-10-19 14:57:56
44285,74.5,2023-10-19 14:57:58
44286,74.8,2023-10-19 14:58:00
44287,74.8,2023-10-19 14:58:02
44288,75.0,2023-10-19 14:58:04
44289,74.9,2023-10-19 14:58:06
44290,75.1,2023-10-19 14:58:08
44291,75.1,2023-10-19 14:58:10
44292,75.4,2023-10-19 14:58:12
44293,75.4,2023-10-19 14:58:14
44294,75.6,2023-10-19 14:58:16
44295,75.6,2023-10-19 14:58:18
44296,75.7,2023-10-19 14:58:20
44297,75.8,2023-10-19 14:58:27
44298,75.7,2023-10-19 14:58:28
44299,75.5,2023-10-19 14:58:30
44300,75.5,2023-10-19 14:58:32
44301,75.4,2023-10-19 14:58:35
44302,75.4,2023-10-19 14:58:37
44303,75.1,2023-10-19 14:58:39
44304,75.0,2023-10-19 14:58:41
44305,74.9,2023-10-19 14:58:43
44306,74.9,2023-10-19 14:58:45
44307,74.7,2023-10-19 14:58:47
44308,74.9,2023-10-19 14:58:49
44309,74.7,2023-10-19 14:58:51
44310,74.6,2023-10-19 14:58:57
44311,74.8,2023-10-19 14:58:59
44312,74.8,2023-10-19 14:59:01
44313,74.8,2023-10-19 14:59:03
44314,74.8,2023-10-19 14:59:05
44315,75.0,2023-10-19 14:59:07
44316,75.0,2023-10-19 14:59:09
44317,75.0,2023-10-19 14:59:11
44318,75.2,2023-10-19 14:59:13
44319,75.1,2023-10-19 14:59:15
44320,74.9,2023-10-19 14:59:18
44321,74.9,2023-10-19 14:59:19
44322,75.0,2023-10-19 14:59:21
44323,75.0,2023-10-19 14:59:27
44324,75.0,2023-10-19 14:59:30
44325,75.1,2023-10-19 14:59:31
44326,74.9,2023-10-19 14:59:34
44327,75.0,2023-10-19 14:59:35
44328,75.0,2023-10-19 14:59:38
44329,75.0,2023-10-19 14:59:39
44330,75.1,2023-10-19 14:59:42
44331,75.1,2023-10-19 14:59:43
44332,75.0,2023-10-19 14:59:46
44333,74.9,2023-10-19 14:59:47
44334,75.0,2023-10-19 14:59:50
44335,74.7,2023-10-19 14:59:51
44336,74.6,2023-10-19 14:59:57
44337,74.6,2023-10-19 15:00:00
44338,74.5,2023-10-19 15:00:01
44339,74.4,2023-10-19 15:00:04
44340,74.2,2023-10-19 15:00:05
44341,74.2,2023-10-19 15:00:08
44342,74.1,2023-10-19 15:00:09
44343,74.1,2023-10-19 15:00:12
44344,73.9,2023-10-19 15:00:13
44345,74.0,2023-10-19 15:00:16
44346,74.0,2023-10-19 15:00:17
44347,73.8,2023-10-19 15:00:20
44348,73.7,2023-10-19 15:00:21
44349,73.6,2023-10-19 15:00:27
44350,73.7,2023-10-19 15:00:30
44351,73.6,2023-10-19 15:00:31
44352,73.6,2023-10-19 15:00:34
44353,73.5,2023-10-19 15:00:35
44354,73.5,2023-10-19 15:00:38
44355,73.7,2023-10-19 15:00:39
44356,73.5,2023-10-19 15:00:42
44357,73.5,2023-10-19 15:00:43
44358,73.6,2023-10-19 15:00:46
44359,73.5,2023-10-19 15:00:47
44360,73.5,2023-10-19 15:00:50
44361,73.5,2023-10-19 15:00:51
44362,73.4,2023-10-19 15:00:57
44363,73.3,2023-10-19 15:01:00
44364,73.3,2023-10-19 15:01:01
44365,73.2,2023-10-19 15:01:04
44366,73.3,2023-10-19 15:01:05
44367,73.2,2023-10-19 15:01:08
44368,73.1,2023-10-19 15:01:09
44369,73.2,2023-10-19 15:01:12
44370,73.2,2023-10-19 15:01:13
44371,73.3,2023-10-19 15:01:16
44372,73.2,2023-10-19 15:01:17
44373,73.2,2023-10-19 15:01:20
44374,73.1,2023-10-19 15:01:21
44375,73.2,2023-10-19 15:01:27
44376,73.2,2023-10-19 15:01:30
44377,73.1,2023-10-19 15:01:31
44378,73.1,2023-10-19 15:01:34
44379,73.1,2023-10-19 15:01:35
44380,73.0,2023-10-19 15:01:38
44381,72.8,2023-10-19 15:01:39
44382,72.7,2023-10-19 15:01:42
44383,72.6,2023-10-19 15:01:43
44384,72.5,2023-10-19 15:01:46
44385,72.2,2023-10-19 15:01:47
44386,72.3,2023-10-19 15:01:50
44387,72.0,2023-10-19 15:01:51
44388,71.5,2023-10-19 15:01:57
44389,71.2,2023-10-19 15:02:00
44390,71.3,2023-10-19 15:02:01
44391,71.2,2023-10-19 15:02:04
44392,71.1,2023-10-19 15:02:05
44393,71.1,2023-10-19 15:02:08
44394,70.8,2023-10-19 15:02:09
44395,70.8,2023-10-19 15:02:12
44396,70.8,2023-10-19 15:02:13
44397,70.7,2023-10-19 15:02:16
44398,70.7,2023-10-19 15:02:17
44399,70.7,2023-10-19 15:02:20
44400,70.7,2023-10-19 15:02:21
44401,70.7,2023-10-19 15:02:27
44402,70.7,2023-10-19 15:02:30
44403,70.7,2023-10-19 15:02:31
44404,70.6,2023-10-19 15:02:34
44405,70.4,2023-10-19 15:02:35
44406,70.5,2023-10-19 15:02:38
44407,70.4,2023-10-19 15:02:39
44408,70.4,2023-10-19 15:02:42
44409,70.4,2023-10-19 15:02:43
44410,70.4,2023-10-19 15:02:46
44411,70.2,2023-10-19 15:02:48
44412,70.3,2023-10-19 15:02:50
44413,70.2,2023-10-19 15:02:52
44414,70.1,2023-10-19 15:02:58
44415,70.0,2023-10-19 15:03:00
44416,70.1,2023-10-19 15:03:02
44417,70.0,2023-10-19 15:03:04
44418,69.8,2023-10-19 15:03:06
44419,70.0,2023-10-19 15:03:08
44420,70.1,2023-10-19 15:03:10
44421,70.0,2023-10-19 15:03:12
44422,70.1,2023-10-19 15:03:14
44423,70.1,2023-10-19 15:03:16
44424,70.1,2023-10-19 15:03:18
44425,70.2,2023-10-19 15:03:20
44426,70.1,2023-10-19 15:03:22
44427,70.0,2023-10-19 15:03:28
44428,70.0,2023-10-19 15:03:30
44429,69.9,2023-10-19 15:03:32
44430,69.8,2023-10-19 15:03:34
44431,69.7,2023-10-19 15:03:36
44432,69.8,2023-10-19 15:03:38
44433,69.8,2023-10-19 15:03:40
44434,70.0,2023-10-19 15:03:42
44435,70.1,2023-10-19 15:03:44
44436,70.1,2023-10-19 15:03:46
44437,70.2,2023-10-19 15:03:48
44438,70.2,2023-10-19 15:03:50
44439,70.4,2023-10-19 15:03:52
44440,70.6,2023-10-19 15:03:58
44441,70.6,2023-10-19 15:04:00
44442,70.7,2023-10-19 15:04:02
44443,70.6,2023-10-19 15:04:04
44444,70.6,2023-10-19 15:04:06
44445,70.5,2023-10-19 15:04:08
44446,70.6,2023-10-19 15:04:10
44447,70.5,2023-10-19 15:04:12
44448,70.5,2023-10-19 15:04:14
44449,70.4,2023-10-19 15:04:16
44450,70.4,2023-10-19 15:04:18
44451,70.4,2023-10-19 15:04:20
44452,70.3,2023-10-19 15:04:22
44453,70.2,2023-10-19 15:04:28
44454,70.2,2023-10-19 15:04:30
44455,69.9,2023-10-19 15:04:32
44456,69.9,2023-10-19 15:04:34
44457,69.7,2023-10-19 15:04:36
44458,69.7,2023-10-19 15:04:38
44459,69.7,2023-10-19 15:04:40
44460,69.5,2023-10-19 15:04:42
44461,69.3,2023-10-19 15:04:44
44462,69.4,2023-10-19 15:04:46
44463,69.4,2023-10-19 15:04:48
44464,69.2,2023-10-19 15:04:50
44465,69.2,2023-10-19 15:04:52
44466,69.0,2023-10-19 15:04:58
44467,69.2,2023-10-19 15:05:00
44468,69.2,2023-10-19 15:05:02
44469,69.2,2023-10-19 15:05:04
44470,69.3,2023-10-19 15:05:06
44471,69.4,2023-10-19 15:05:08
44472,69.3,2023-10-19 15:05:10
44473,69.5,2023-10-19 15:05:12
44474,69.5,2023-10-19 15:05:14
44475,69.4,2023-10-19 15:05:16
44476,69.4,2023-10-19 15:05:18
44477,69.5,2023-10-19 15:05:20
44478,69.6,2023-10-19 15:05:22
44479,69.7,2023-10-19 15:05:28
44480,69.8,2023-10-19 15:05:30
44481,69.8,2023-10-19 15:05:32
44482,69.7,2023-10-19 15:05:34
44483,69.8,2023-10-19 15:05:36
44484,69.8,2023-10-19 15:05:38
44485,69.9,2023-10-19 15:05:40
44486,69.9,2023-10-19 15:05:42
44487,70.0,2023-10-19 15:05:44
44488,70.2,2023-10-19 15:05:46
44489,70.1,2023-10-19 15:05:48
44490,70.1,2023-10-19 15:05:50
44491,70.1,2023-10-19 15:05:52
44492,70.1,2023-10-19 15:05:58
44493,70.1,2023-10-19 15:06:00
44494,70.1,2023-10-19 15:06:02
44495,70.0,2023-10-19 15:06:04
44496,70.0,2023-10-19 15:06:06
44497,70.2,2023-10-19 15:06:08
44498,70.3,2023-10-19 15:06:10
44499,70.3,2023-10-19 15:06:12
44500,70.5,2023-10-19 15:06:14
44501,70.4,2023-10-19 15:06:16
44502,70.4,2023-10-19 15:06:18
44503,70.5,2023-10-19 15:06:20
44504,70.6,2023-10-19 15:06:22
44505,70.2,2023-10-19 15:06:28
44506,70.1,2023-10-19 15:06:30
44507,70.1,2023-10-19 15:06:32
44508,70.1,2023-10-19 15:06:34
44509,70.0,2023-10-19 15:06:36
44510,70.0,2023-10-19 15:06:38
44511,70.0,2023-10-19 15:06:40
44512,69.9,2023-10-19 15:06:42
44513,70.0,2023-10-19 15:06:44
44514,70.0,2023-10-19 15:06:46
44515,70.1,2023-10-19 15:06:48
44516,70.2,2023-10-19 15:06:51
44517,70.2,2023-10-19 15:06:53
44518,70.5,2023-10-19 15:06:59
44519,70.5,2023-10-19 15:07:01
44520,70.5,2023-10-19 15:07:03
44521,70.6,2023-10-19 15:07:05
44522,70.5,2023-10-19 15:07:07
44523,70.7,2023-10-19 15:07:09
44524,70.7,2023-10-19 15:07:11
44525,70.7,2023-10-19 15:07:13
44526,70.8,2023-10-19 15:07:15
44527,70.8,2023-10-19 15:07:17
44528,71.0,2023-10-19 15:07:19
44529,70.8,2023-10-19 15:07:21
44530,70.8,2023-10-19 15:07:23
44531,70.7,2023-10-19 15:07:29
44532,70.8,2023-10-19 15:07:31
44533,70.7,2023-10-19 15:07:33
44534,70.7,2023-10-19 15:07:35
44535,70.7,2023-10-19 15:07:37
44536,70.6,2023-10-19 15:07:39
44537,70.7,2023-10-19 15:07:41
44538,70.7,2023-10-19 15:07:43
44539,70.9,2023-10-19 15:07:45
44540,70.9,2023-10-19 15:07:47
44541,71.1,2023-10-19 15:07:49
44542,71.2,2023-10-19 15:07:51
44543,71.4,2023-10-19 15:07:53
44544,71.8,2023-10-19 15:07:59
44545,71.8,2023-10-19 15:08:01
44546,71.9,2023-10-19 15:08:03
44547,71.9,2023-10-19 15:08:05
44548,71.8,2023-10-19 15:08:09
44549,72.0,2023-10-19 15:08:09
44550,71.9,2023-10-19 15:08:11
44551,72.2,2023-10-19 15:08:13
44552,72.0,2023-10-19 15:08:15
44553,72.1,2023-10-19 15:08:17
44554,71.9,2023-10-19 15:08:19
44555,71.9,2023-10-19 15:08:21
44556,71.9,2023-10-19 15:08:23
44557,71.4,2023-10-19 15:08:29
44558,71.2,2023-10-19 15:08:31
44559,71.2,2023-10-19 15:08:33
44560,71.1,2023-10-19 15:08:35
44561,71.0,2023-10-19 15:08:37
44562,70.9,2023-10-19 15:08:39
44563,71.0,2023-10-19 15:08:41
44564,71.2,2023-10-19 15:08:43
44565,71.2,2023-10-19 15:08:45
44566,71.3,2023-10-19 15:08:47
44567,71.4,2023-10-19 15:08:49
44568,71.5,2023-10-19 15:08:51
44569,71.5,2023-10-19 15:08:53
44570,71.5,2023-10-19 15:08:59
44571,71.6,2023-10-19 15:09:01
44572,71.6,2023-10-19 15:09:03
44573,71.5,2023-10-19 15:09:05
44574,71.4,2023-10-19 15:09:07
44575,71.4,2023-10-19 15:09:09
44576,71.3,2023-10-19 15:09:11
44577,71.3,2023-10-19 15:09:13
44578,71.4,2023-10-19 15:09:15
44579,71.3,2023-10-19 15:09:17
44580,71.2,2023-10-19 15:09:19
44581,71.2,2023-10-19 15:09:21
44582,71.2,2023-10-19 15:09:23
44583,71.0,2023-10-19 15:09:29
44584,71.1,2023-10-19 15:09:31
44585,70.8,2023-10-19 15:09:33
44586,70.9,2023-10-19 15:09:35
44587,70.9,2023-10-19 15:09:37
44588,71.0,2023-10-19 15:09:39
44589,71.1,2023-10-19 15:09:41
44590,71.1,2023-10-19 15:09:43
44591,71.0,2023-10-19 15:09:45
44592,71.2,2023-10-19 15:09:47
44593,71.0,2023-10-19 15:09:49
44594,71.2,2023-10-19 15:09:51
44595,71.1,2023-10-19 15:09:53
44596,71.3,2023-10-19 15:10:00
44597,71.2,2023-10-19 15:10:01
44598,71.3,2023-10-19 15:10:03
44599,71.3,2023-10-19 15:10:05
44600,71.5,2023-10-19 15:10:07
44601,71.5,2023-10-19 15:10:09
44602,71.6,2023-10-19 15:10:11
44603,71.6,2023-10-19 15:10:13
44604,71.9,2023-10-19 15:10:15
44605,72.1,2023-10-19 15:10:17
44606,72.1,2023-10-19 15:10:19
44607,72.3,2023-10-19 15:10:21
44608,72.4,2023-10-19 15:10:23
44609,72.8,2023-10-19 15:10:29
44610,72.9,2023-10-19 15:10:31
44611,73.0,2023-10-19 15:10:33
44612,73.2,2023-10-19 15:10:35
44613,73.3,2023-10-19 15:10:37
44614,73.3,2023-10-19 15:10:39
44615,73.5,2023-10-19 15:10:42
44616,73.4,2023-10-19 15:10:43
44617,73.5,2023-10-19 15:10:45
44618,73.5,2023-10-19 15:10:47
44619,73.4,2023-10-19 15:10:49
44620,73.4,2023-10-19 15:10:52
44621,73.3,2023-10-19 15:10:54
44622,73.1,2023-10-19 15:11:00
44623,73.0,2023-10-19 15:11:02
44624,72.9,2023-10-19 15:11:04
44625,72.9,2023-10-19 15:11:06
44626,72.9,2023-10-19 15:11:08
44627,72.8,2023-10-19 15:11:10
44628,72.9,2023-10-19 15:11:12
44629,72.8,2023-10-19 15:11:14
44630,72.9,2023-10-19 15:11:16
44631,72.8,2023-10-19 15:11:18
44632,72.7,2023-10-19 15:11:20
44633,72.6,2023-10-19 15:11:22
44634,72.5,2023-10-19 15:11:24
44635,72.3,2023-10-19 15:11:30
44636,72.3,2023-10-19 15:11:32
44637,72.1,2023-10-19 15:11:34
44638,72.3,2023-10-19 15:11:36
44639,72.2,2023-10-19 15:11:38
44640,72.1,2023-10-19 15:11:40
44641,72.1,2023-10-19 15:11:42
44642,72.1,2023-10-19 15:11:44
44643,72.1,2023-10-19 15:11:46
44644,72.2,2023-10-19 15:11:48
44645,72.3,2023-10-19 15:11:50
44646,72.3,2023-10-19 15:11:52
44647,72.4,2023-10-19 15:11:54
44648,72.7,2023-10-19 15:12:00
44649,72.7,2023-10-19 15:12:02
44650,72.8,2023-10-19 15:12:04
44651,73.0,2023-10-19 15:12:06
44652,73.1,2023-10-19 15:12:08
44653,73.2,2023-10-19 15:12:10
44654,73.4,2023-10-19 15:12:12
44655,73.5,2023-10-19 15:12:14
44656,73.7,2023-10-19 15:12:16
44657,73.7,2023-10-19 15:12:18
44658,73.9,2023-10-19 15:12:20
44659,74.0,2023-10-19 15:12:22
44660,74.0,2023-10-19 15:12:24
44661,74.0,2023-10-19 15:12:30
44662,73.9,2023-10-19 15:12:32
44663,74.0,2023-10-19 15:12:34
44664,73.9,2023-10-19 15:12:36
44665,73.7,2023-10-19 15:12:38
44666,73.5,2023-10-19 15:12:40
44667,73.5,2023-10-19 15:12:42
