,rh,datetime
396549,75.6,2023-09-08 14:15:54
396550,75.7,2023-09-08 14:16:00
396551,75.4,2023-09-08 14:16:02
396552,75.5,2023-09-08 14:16:04
396553,75.4,2023-09-08 14:16:06
396554,75.5,2023-09-08 14:16:08
396555,75.4,2023-09-08 14:16:10
396556,75.4,2023-09-08 14:16:12
396557,75.5,2023-09-08 14:16:14
396558,75.5,2023-09-08 14:16:16
396559,75.5,2023-09-08 14:16:18
396560,75.4,2023-09-08 14:16:20
396561,75.6,2023-09-08 14:16:22
396562,75.5,2023-09-08 14:16:24
396563,75.4,2023-09-08 14:16:30
396564,75.4,2023-09-08 14:16:32
396565,75.5,2023-09-08 14:16:34
396566,75.4,2023-09-08 14:16:36
396567,75.4,2023-09-08 14:16:38
396568,75.4,2023-09-08 14:16:40
396569,75.6,2023-09-08 14:16:42
396570,75.5,2023-09-08 14:16:44
396571,75.5,2023-09-08 14:16:46
396572,75.6,2023-09-08 14:16:48
396573,75.5,2023-09-08 14:16:50
396574,75.6,2023-09-08 14:16:52
396575,75.6,2023-09-08 14:16:54
396576,75.6,2023-09-08 14:17:00
396577,75.6,2023-09-08 14:17:02
396578,75.5,2023-09-08 14:17:04
396579,75.6,2023-09-08 14:17:06
396580,75.6,2023-09-08 14:17:08
396581,75.5,2023-09-08 14:17:10
396582,75.5,2023-09-08 14:17:12
396583,75.6,2023-09-08 14:17:14
396584,75.6,2023-09-08 14:17:16
396585,75.6,2023-09-08 14:17:18
396586,75.7,2023-09-08 14:17:20
396587,75.6,2023-09-08 14:17:22
396588,75.6,2023-09-08 14:17:24
396589,75.7,2023-09-08 14:17:30
396590,75.8,2023-09-08 14:17:32
396591,75.8,2023-09-08 14:17:34
396592,75.7,2023-09-08 14:17:36
396593,75.8,2023-09-08 14:17:38
396594,75.7,2023-09-08 14:17:40
396595,75.7,2023-09-08 14:17:42
396596,75.8,2023-09-08 14:17:44
396597,75.9,2023-09-08 14:17:46
396598,75.7,2023-09-08 14:17:48
396599,75.7,2023-09-08 14:17:50
396600,75.7,2023-09-08 14:17:52
396601,75.6,2023-09-08 14:17:54
396602,75.5,2023-09-08 14:18:01
396603,75.6,2023-09-08 14:18:02
396604,75.6,2023-09-08 14:18:05
396605,75.6,2023-09-08 14:18:06
396606,75.4,2023-09-08 14:18:09
396607,75.5,2023-09-08 14:18:11
396608,75.5,2023-09-08 14:18:13
396609,75.3,2023-09-08 14:18:15
396610,75.3,2023-09-08 14:18:17
396611,75.5,2023-09-08 14:18:19
396612,75.4,2023-09-08 14:18:21
396613,75.4,2023-09-08 14:18:23
396614,75.5,2023-09-08 14:18:25
396615,75.4,2023-09-08 14:18:31
396616,75.5,2023-09-08 14:18:33
396617,75.4,2023-09-08 14:18:35
396618,75.3,2023-09-08 14:18:37
396619,75.4,2023-09-08 14:18:39
396620,75.4,2023-09-08 14:18:41
396621,75.2,2023-09-08 14:18:43
396622,75.1,2023-09-08 14:18:45
396623,75.3,2023-09-08 14:18:47
396624,75.3,2023-09-08 14:18:49
396625,75.2,2023-09-08 14:18:51
396626,75.2,2023-09-08 14:18:53
396627,75.3,2023-09-08 14:18:55
396628,75.4,2023-09-08 14:19:01
396629,75.3,2023-09-08 14:19:03
396630,75.4,2023-09-08 14:19:05
396631,75.5,2023-09-08 14:19:07
396632,75.6,2023-09-08 14:19:09
396633,75.4,2023-09-08 14:19:11
396634,75.5,2023-09-08 14:19:13
396635,75.5,2023-09-08 14:19:15
396636,75.6,2023-09-08 14:19:17
396637,75.5,2023-09-08 14:19:19
396638,75.6,2023-09-08 14:19:21
396639,75.5,2023-09-08 14:19:23
396640,75.5,2023-09-08 14:19:25
396641,75.4,2023-09-08 14:19:31
396642,75.3,2023-09-08 14:19:33
396643,75.3,2023-09-08 14:19:35
396644,75.5,2023-09-08 14:19:37
396645,75.3,2023-09-08 14:19:39
396646,75.4,2023-09-08 14:19:41
396647,75.4,2023-09-08 14:19:43
396648,75.4,2023-09-08 14:19:45
396649,75.2,2023-09-08 14:19:47
396650,75.2,2023-09-08 14:19:49
396651,75.3,2023-09-08 14:19:51
396652,75.3,2023-09-08 14:19:53
396653,75.3,2023-09-08 14:19:55
396654,75.3,2023-09-08 14:20:01
396655,75.3,2023-09-08 14:20:03
396656,75.2,2023-09-08 14:20:05
396657,75.3,2023-09-08 14:20:07
396658,75.3,2023-09-08 14:20:09
396659,75.3,2023-09-08 14:20:11
396660,75.3,2023-09-08 14:20:13
396661,75.3,2023-09-08 14:20:15
396662,75.3,2023-09-08 14:20:17
396663,75.3,2023-09-08 14:20:19
396664,75.4,2023-09-08 14:20:21
396665,75.3,2023-09-08 14:20:23
396666,75.3,2023-09-08 14:20:25
396667,75.5,2023-09-08 14:20:31
396668,75.3,2023-09-08 14:20:33
396669,75.3,2023-09-08 14:20:35
396670,75.4,2023-09-08 14:20:37
396671,75.5,2023-09-08 14:20:39
396672,75.5,2023-09-08 14:20:41
396673,75.3,2023-09-08 14:20:43
396674,75.4,2023-09-08 14:20:45
396675,75.3,2023-09-08 14:20:47
396676,75.3,2023-09-08 14:20:49
396677,75.2,2023-09-08 14:20:51
396678,75.2,2023-09-08 14:20:53
396679,75.1,2023-09-08 14:20:55
396680,74.9,2023-09-08 14:21:01
396681,75.1,2023-09-08 14:21:03
396682,75.1,2023-09-08 14:21:05
396683,75.1,2023-09-08 14:21:07
396684,75.0,2023-09-08 14:21:09
396685,75.0,2023-09-08 14:21:11
396686,75.1,2023-09-08 14:21:13
396687,75.1,2023-09-08 14:21:15
396688,75.1,2023-09-08 14:21:17
396689,75.1,2023-09-08 14:21:19
396690,75.2,2023-09-08 14:21:21
396691,75.1,2023-09-08 14:21:23
396692,75.1,2023-09-08 14:21:25
396693,75.1,2023-09-08 14:21:31
396694,75.2,2023-09-08 14:21:33
396695,75.2,2023-09-08 14:21:35
396696,75.1,2023-09-08 14:21:37
396697,75.1,2023-09-08 14:21:39
396698,75.2,2023-09-08 14:21:41
396699,75.2,2023-09-08 14:21:43
396700,75.3,2023-09-08 14:21:45
396701,75.2,2023-09-08 14:21:47
396702,75.2,2023-09-08 14:21:49
396703,75.3,2023-09-08 14:21:51
396704,75.2,2023-09-08 14:21:53
396705,75.3,2023-09-08 14:21:55
396706,75.3,2023-09-08 14:22:02
396707,75.2,2023-09-08 14:22:04
396708,75.3,2023-09-08 14:22:06
396709,75.3,2023-09-08 14:22:08
396710,75.3,2023-09-08 14:22:10
396711,75.3,2023-09-08 14:22:12
396712,75.4,2023-09-08 14:22:14
396713,75.2,2023-09-08 14:22:16
396714,75.3,2023-09-08 14:22:18
396715,75.4,2023-09-08 14:22:20
396716,75.3,2023-09-08 14:22:22
396717,75.2,2023-09-08 14:22:24
396718,75.5,2023-09-08 14:22:26
396719,75.3,2023-09-08 14:22:32
396720,75.5,2023-09-08 14:22:34
396721,75.6,2023-09-08 14:22:36
396722,75.5,2023-09-08 14:22:38
396723,75.4,2023-09-08 14:22:40
396724,75.5,2023-09-08 14:22:42
396725,75.6,2023-09-08 14:22:44
396726,75.5,2023-09-08 14:22:46
396727,75.5,2023-09-08 14:22:48
396728,75.6,2023-09-08 14:22:50
396729,75.6,2023-09-08 14:22:52
396730,75.6,2023-09-08 14:22:54
396731,75.5,2023-09-08 14:22:56
396732,75.7,2023-09-08 14:23:02
396733,75.7,2023-09-08 14:23:04
396734,75.7,2023-09-08 14:23:06
396735,75.7,2023-09-08 14:23:08
396736,75.6,2023-09-08 14:23:10
396737,75.7,2023-09-08 14:23:12
396738,75.7,2023-09-08 14:23:14
396739,75.7,2023-09-08 14:23:16
396740,75.7,2023-09-08 14:23:18
396741,75.7,2023-09-08 14:23:20
396742,75.6,2023-09-08 14:23:22
396743,75.6,2023-09-08 14:23:24
396744,75.6,2023-09-08 14:23:26
396745,75.7,2023-09-08 14:23:32
396746,75.6,2023-09-08 14:23:34
396747,75.7,2023-09-08 14:23:36
396748,75.6,2023-09-08 14:23:38
396749,75.6,2023-09-08 14:23:40
396750,75.4,2023-09-08 14:23:42
396751,75.6,2023-09-08 14:23:44
396752,75.6,2023-09-08 14:23:46
396753,75.3,2023-09-08 14:23:48
396754,75.5,2023-09-08 14:23:50
396755,75.3,2023-09-08 14:23:52
396756,75.3,2023-09-08 14:23:54
396757,75.2,2023-09-08 14:23:56
396758,75.3,2023-09-08 14:24:02
396759,75.2,2023-09-08 14:24:04
396760,75.2,2023-09-08 14:24:06
396761,75.1,2023-09-08 14:24:08
396762,75.2,2023-09-08 14:24:10
396763,75.1,2023-09-08 14:24:12
396764,75.2,2023-09-08 14:24:14
396765,75.4,2023-09-08 14:24:16
396766,75.2,2023-09-08 14:24:18
396767,75.2,2023-09-08 14:24:20
396768,75.2,2023-09-08 14:24:22
396769,75.1,2023-09-08 14:24:24
396770,75.3,2023-09-08 14:24:26
396771,75.1,2023-09-08 14:24:32
396772,75.0,2023-09-08 14:24:34
396773,75.2,2023-09-08 14:24:36
396774,75.2,2023-09-08 14:24:38
396775,75.3,2023-09-08 14:24:40
396776,75.2,2023-09-08 14:24:42
396777,75.4,2023-09-08 14:24:44
396778,75.3,2023-09-08 14:24:46
396779,75.4,2023-09-08 14:24:48
396780,75.5,2023-09-08 14:24:50
396781,75.4,2023-09-08 14:24:52
396782,75.6,2023-09-08 14:24:54
396783,75.4,2023-09-08 14:24:56
396784,75.5,2023-09-08 14:25:02
396785,75.7,2023-09-08 14:25:04
396786,75.7,2023-09-08 14:25:06
396787,75.6,2023-09-08 14:25:08
396788,75.6,2023-09-08 14:25:10
396789,75.6,2023-09-08 14:25:12
396790,75.6,2023-09-08 14:25:14
396791,75.6,2023-09-08 14:25:16
396792,75.6,2023-09-08 14:25:18
396793,75.6,2023-09-08 14:25:20
396794,75.5,2023-09-08 14:25:22
396795,75.5,2023-09-08 14:25:24
396796,75.5,2023-09-08 14:25:26
396797,75.5,2023-09-08 14:25:32
396798,75.5,2023-09-08 14:25:34
396799,75.4,2023-09-08 14:25:36
396800,75.5,2023-09-08 14:25:38
396801,75.3,2023-09-08 14:25:40
396802,75.4,2023-09-08 14:25:42
396803,75.4,2023-09-08 14:25:44
396804,75.4,2023-09-08 14:25:46
396805,75.4,2023-09-08 14:25:48
396806,75.3,2023-09-08 14:25:50
396807,75.4,2023-09-08 14:25:52
396808,75.4,2023-09-08 14:25:55
396809,75.4,2023-09-08 14:25:56
396810,75.4,2023-09-08 14:26:03
396811,75.4,2023-09-08 14:26:05
396812,75.5,2023-09-08 14:26:07
396813,75.5,2023-09-08 14:26:09
396814,75.4,2023-09-08 14:26:11
396815,75.5,2023-09-08 14:26:13
396816,75.4,2023-09-08 14:26:15
396817,75.4,2023-09-08 14:26:17
396818,75.5,2023-09-08 14:26:19
396819,75.5,2023-09-08 14:26:21
396820,75.5,2023-09-08 14:26:23
396821,75.5,2023-09-08 14:26:25
396822,75.5,2023-09-08 14:26:27
396823,75.4,2023-09-08 14:26:33
396824,75.4,2023-09-08 14:26:35
396825,75.5,2023-09-08 14:26:37
396826,75.4,2023-09-08 14:26:39
396827,75.4,2023-09-08 14:26:41
396828,75.4,2023-09-08 14:26:43
396829,75.5,2023-09-08 14:26:45
396830,75.5,2023-09-08 14:26:47
396831,75.6,2023-09-08 14:26:49
396832,75.5,2023-09-08 14:26:51
396833,75.6,2023-09-08 14:26:53
396834,75.6,2023-09-08 14:26:55
396835,75.6,2023-09-08 14:26:57
396836,75.6,2023-09-08 14:27:03
396837,75.6,2023-09-08 14:27:05
396838,75.7,2023-09-08 14:27:07
396839,75.7,2023-09-08 14:27:09
396840,75.6,2023-09-08 14:27:11
396841,75.8,2023-09-08 14:27:13
396842,75.7,2023-09-08 14:27:15
396843,75.8,2023-09-08 14:27:17
396844,75.9,2023-09-08 14:27:19
396845,75.9,2023-09-08 14:27:21
396846,75.8,2023-09-08 14:27:23
396847,75.9,2023-09-08 14:27:25
396848,75.9,2023-09-08 14:27:27
396849,76.0,2023-09-08 14:27:33
396850,76.1,2023-09-08 14:27:35
396851,76.1,2023-09-08 14:27:37
396852,76.1,2023-09-08 14:27:39
396853,76.1,2023-09-08 14:27:41
396854,76.1,2023-09-08 14:27:43
396855,76.2,2023-09-08 14:27:45
396856,76.3,2023-09-08 14:27:47
396857,76.2,2023-09-08 14:27:49
396858,76.2,2023-09-08 14:27:51
396859,76.2,2023-09-08 14:27:53
396860,76.3,2023-09-08 14:27:55
396861,76.3,2023-09-08 14:27:57
396862,76.3,2023-09-08 14:28:03
396863,76.3,2023-09-08 14:28:05
396864,76.4,2023-09-08 14:28:07
396865,76.3,2023-09-08 14:28:09
396866,76.4,2023-09-08 14:28:11
396867,76.4,2023-09-08 14:28:13
396868,76.4,2023-09-08 14:28:15
396869,76.5,2023-09-08 14:28:17
396870,76.6,2023-09-08 14:28:19
396871,76.6,2023-09-08 14:28:21
396872,76.6,2023-09-08 14:28:23
396873,76.7,2023-09-08 14:28:25
396874,76.8,2023-09-08 14:28:27
396875,76.9,2023-09-08 14:28:33
396876,77.0,2023-09-08 14:28:35
396877,77.0,2023-09-08 14:28:37
396878,77.0,2023-09-08 14:28:39
396879,77.0,2023-09-08 14:28:41
396880,77.0,2023-09-08 14:28:43
396881,77.0,2023-09-08 14:28:45
396882,77.2,2023-09-08 14:28:47
396883,77.1,2023-09-08 14:28:49
396884,77.1,2023-09-08 14:28:51
396885,77.0,2023-09-08 14:28:53
396886,77.1,2023-09-08 14:28:55
396887,77.0,2023-09-08 14:28:57
396888,77.0,2023-09-08 14:29:03
396889,77.0,2023-09-08 14:29:05
396890,77.0,2023-09-08 14:29:07
396891,77.0,2023-09-08 14:29:09
396892,77.0,2023-09-08 14:29:12
396893,76.9,2023-09-08 14:29:13
396894,76.8,2023-09-08 14:29:16
396895,76.8,2023-09-08 14:29:17
396896,76.7,2023-09-08 14:29:19
396897,76.8,2023-09-08 14:29:21
396898,76.6,2023-09-08 14:29:23
396899,76.7,2023-09-08 14:29:25
396900,76.5,2023-09-08 14:29:28
396901,76.5,2023-09-08 14:29:34
396902,76.6,2023-09-08 14:29:35
396903,76.5,2023-09-08 14:29:38
396904,76.5,2023-09-08 14:29:39
396905,76.4,2023-09-08 14:29:42
396906,76.4,2023-09-08 14:29:43
396907,76.4,2023-09-08 14:29:46
396908,76.4,2023-09-08 14:29:47
396909,76.3,2023-09-08 14:29:50
396910,76.4,2023-09-08 14:29:51
396911,76.4,2023-09-08 14:29:54
396912,76.4,2023-09-08 14:29:56
396913,76.4,2023-09-08 14:29:58
396914,76.3,2023-09-08 14:30:04
396915,76.4,2023-09-08 14:30:06
396916,76.4,2023-09-08 14:30:08
396917,76.4,2023-09-08 14:30:10
396918,76.4,2023-09-08 14:30:12
396919,76.4,2023-09-08 14:30:14
396920,76.5,2023-09-08 14:30:16
396921,76.5,2023-09-08 14:30:18
396922,76.4,2023-09-08 14:30:20
396923,76.6,2023-09-08 14:30:22
396924,76.5,2023-09-08 14:30:24
396925,76.5,2023-09-08 14:30:26
396926,76.6,2023-09-08 14:30:28
396927,76.7,2023-09-08 14:30:34
396928,76.8,2023-09-08 14:30:36
396929,76.8,2023-09-08 14:30:38
396930,76.9,2023-09-08 14:30:40
396931,77.0,2023-09-08 14:30:42
396932,76.9,2023-09-08 14:30:44
396933,77.0,2023-09-08 14:30:46
396934,76.9,2023-09-08 14:30:48
396935,77.0,2023-09-08 14:30:50
396936,76.9,2023-09-08 14:30:52
396937,76.9,2023-09-08 14:30:54
396938,77.0,2023-09-08 14:30:56
396939,77.1,2023-09-08 14:30:58
396940,77.0,2023-09-08 14:31:04
396941,76.9,2023-09-08 14:31:06
396942,77.1,2023-09-08 14:31:08
396943,77.0,2023-09-08 14:31:10
396944,77.0,2023-09-08 14:31:12
396945,77.0,2023-09-08 14:31:14
396946,77.0,2023-09-08 14:31:16
396947,77.0,2023-09-08 14:31:18
396948,76.9,2023-09-08 14:31:20
396949,76.8,2023-09-08 14:31:22
396950,76.9,2023-09-08 14:31:24
396951,76.9,2023-09-08 14:31:26
396952,76.8,2023-09-08 14:31:28
396953,76.8,2023-09-08 14:31:34
396954,76.7,2023-09-08 14:31:36
396955,76.8,2023-09-08 14:31:38
396956,76.7,2023-09-08 14:31:40
396957,76.7,2023-09-08 14:31:42
396958,76.5,2023-09-08 14:31:44
396959,76.6,2023-09-08 14:31:46
396960,76.6,2023-09-08 14:31:48
396961,76.6,2023-09-08 14:31:50
396962,76.5,2023-09-08 14:31:52
396963,76.5,2023-09-08 14:31:54
396964,76.5,2023-09-08 14:31:56
396965,76.5,2023-09-08 14:31:58
396966,76.6,2023-09-08 14:32:04
396967,76.5,2023-09-08 14:32:06
396968,76.5,2023-09-08 14:32:08
396969,76.5,2023-09-08 14:32:10
396970,76.5,2023-09-08 14:32:12
396971,76.6,2023-09-08 14:32:14
396972,76.5,2023-09-08 14:32:16
396973,76.5,2023-09-08 14:32:18
396974,76.5,2023-09-08 14:32:20
396975,76.7,2023-09-08 14:32:22
396976,76.5,2023-09-08 14:32:24
396977,76.5,2023-09-08 14:32:26
396978,76.5,2023-09-08 14:32:28
396979,76.5,2023-09-08 14:32:35
396980,76.5,2023-09-08 14:32:36
396981,76.6,2023-09-08 14:32:39
396982,76.5,2023-09-08 14:32:40
396983,76.5,2023-09-08 14:32:43
396984,76.5,2023-09-08 14:32:44
396985,76.4,2023-09-08 14:32:47
396986,76.5,2023-09-08 14:32:48
396987,76.5,2023-09-08 14:32:51
396988,76.4,2023-09-08 14:32:52
396989,76.5,2023-09-08 14:32:55
396990,76.5,2023-09-08 14:32:56
396991,76.4,2023-09-08 14:32:59
396992,76.3,2023-09-08 14:33:05
396993,76.3,2023-09-08 14:33:06
396994,76.4,2023-09-08 14:33:09
396995,76.4,2023-09-08 14:33:10
396996,76.3,2023-09-08 14:33:13
396997,76.3,2023-09-08 14:33:14
396998,76.3,2023-09-08 14:33:17
396999,76.1,2023-09-08 14:33:18
397000,76.1,2023-09-08 14:33:21
397001,76.1,2023-09-08 14:33:22
397002,76.2,2023-09-08 14:33:25
397003,76.0,2023-09-08 14:33:26
397004,76.1,2023-09-08 14:33:29
397005,76.0,2023-09-08 14:33:35
397006,75.9,2023-09-08 14:33:36
397007,75.9,2023-09-08 14:33:39
397008,75.8,2023-09-08 14:33:40
397009,75.9,2023-09-08 14:33:43
397010,75.9,2023-09-08 14:33:44
397011,75.8,2023-09-08 14:33:47
397012,75.9,2023-09-08 14:33:48
397013,75.7,2023-09-08 14:33:51
397014,75.9,2023-09-08 14:33:52
397015,75.9,2023-09-08 14:33:55
397016,75.9,2023-09-08 14:33:57
397017,76.0,2023-09-08 14:33:59
397018,76.0,2023-09-08 14:34:05
397019,75.9,2023-09-08 14:34:07
397020,75.9,2023-09-08 14:34:09
397021,76.0,2023-09-08 14:34:11
397022,76.0,2023-09-08 14:34:13
397023,76.0,2023-09-08 14:34:15
397024,76.1,2023-09-08 14:34:17
397025,76.0,2023-09-08 14:34:19
397026,76.0,2023-09-08 14:34:21
397027,76.1,2023-09-08 14:34:23
397028,76.0,2023-09-08 14:34:25
397029,76.0,2023-09-08 14:34:27
397030,76.1,2023-09-08 14:34:29
397031,75.9,2023-09-08 14:34:35
397032,75.9,2023-09-08 14:34:37
397033,76.0,2023-09-08 14:34:39
397034,75.9,2023-09-08 14:34:41
397035,75.9,2023-09-08 14:34:43
397036,75.9,2023-09-08 14:34:45
397037,75.9,2023-09-08 14:34:47
397038,75.9,2023-09-08 14:34:49
397039,75.9,2023-09-08 14:34:51
397040,75.9,2023-09-08 14:34:53
397041,76.0,2023-09-08 14:34:55
397042,75.9,2023-09-08 14:34:57
397043,76.0,2023-09-08 14:34:59
397044,76.0,2023-09-08 14:35:05
397045,76.0,2023-09-08 14:35:07
397046,75.9,2023-09-08 14:35:09
397047,76.0,2023-09-08 14:35:11
397048,75.9,2023-09-08 14:35:13
397049,76.0,2023-09-08 14:35:15
397050,75.9,2023-09-08 14:35:17
397051,75.9,2023-09-08 14:35:19
397052,76.0,2023-09-08 14:35:21
397053,75.9,2023-09-08 14:35:23
397054,75.8,2023-09-08 14:35:25
397055,75.8,2023-09-08 14:35:27
397056,75.9,2023-09-08 14:35:29
397057,76.0,2023-09-08 14:35:35
397058,76.1,2023-09-08 14:35:37
397059,76.0,2023-09-08 14:35:39
397060,76.1,2023-09-08 14:35:41
397061,76.2,2023-09-08 14:35:43
397062,76.2,2023-09-08 14:35:45
397063,76.1,2023-09-08 14:35:47
397064,76.1,2023-09-08 14:35:49
397065,76.1,2023-09-08 14:35:51
397066,76.1,2023-09-08 14:35:53
397067,76.3,2023-09-08 14:35:55
397068,76.1,2023-09-08 14:35:57
397069,76.2,2023-09-08 14:35:59
397070,76.2,2023-09-08 14:36:06
397071,76.1,2023-09-08 14:36:07
397072,76.2,2023-09-08 14:36:10
397073,76.1,2023-09-08 14:36:11
397074,76.1,2023-09-08 14:36:14
397075,76.1,2023-09-08 14:36:15
397076,76.1,2023-09-08 14:36:18
397077,76.1,2023-09-08 14:36:19
397078,76.0,2023-09-08 14:36:22
397079,76.0,2023-09-08 14:36:23
397080,76.0,2023-09-08 14:36:26
397081,75.9,2023-09-08 14:36:27
397082,76.1,2023-09-08 14:36:30
397083,76.0,2023-09-08 14:36:36
397084,76.0,2023-09-08 14:36:37
397085,76.0,2023-09-08 14:36:40
397086,76.1,2023-09-08 14:36:41
397087,76.1,2023-09-08 14:36:44
397088,75.9,2023-09-08 14:36:45
397089,75.9,2023-09-08 14:36:48
397090,76.0,2023-09-08 14:36:49
397091,76.0,2023-09-08 14:36:52
397092,76.0,2023-09-08 14:36:53
397093,75.9,2023-09-08 14:36:56
397094,76.0,2023-09-08 14:36:57
397095,75.9,2023-09-08 14:37:00
397096,75.9,2023-09-08 14:37:06
397097,75.9,2023-09-08 14:37:07
397098,75.9,2023-09-08 14:37:10
397099,76.0,2023-09-08 14:37:11
397100,75.9,2023-09-08 14:37:14
397101,75.7,2023-09-08 14:37:15
397102,75.9,2023-09-08 14:37:18
397103,75.9,2023-09-08 14:37:19
397104,75.9,2023-09-08 14:37:22
397105,76.0,2023-09-08 14:37:23
397106,76.0,2023-09-08 14:37:26
397107,76.0,2023-09-08 14:37:27
397108,75.9,2023-09-08 14:37:30
397109,75.9,2023-09-08 14:37:36
397110,76.0,2023-09-08 14:37:37
397111,75.9,2023-09-08 14:37:40
397112,75.9,2023-09-08 14:37:41
397113,75.8,2023-09-08 14:37:44
397114,75.9,2023-09-08 14:37:45
397115,76.0,2023-09-08 14:37:48
397116,76.0,2023-09-08 14:37:50
397117,75.9,2023-09-08 14:37:52
397118,75.9,2023-09-08 14:37:54
397119,75.9,2023-09-08 14:37:56
397120,76.0,2023-09-08 14:37:58
397121,75.9,2023-09-08 14:38:00
397122,76.0,2023-09-08 14:38:06
397123,75.9,2023-09-08 14:38:08
397124,75.9,2023-09-08 14:38:10
397125,75.9,2023-09-08 14:38:12
397126,76.0,2023-09-08 14:38:14
397127,75.9,2023-09-08 14:38:16
397128,75.9,2023-09-08 14:38:18
397129,76.0,2023-09-08 14:38:20
397130,76.0,2023-09-08 14:38:22
397131,75.9,2023-09-08 14:38:24
397132,76.0,2023-09-08 14:38:26
397133,76.0,2023-09-08 14:38:28
397134,76.1,2023-09-08 14:38:30
397135,76.0,2023-09-08 14:38:37
397136,76.1,2023-09-08 14:38:38
397137,76.0,2023-09-08 14:38:40
397138,76.0,2023-09-08 14:38:42
397139,76.1,2023-09-08 14:38:44
397140,76.1,2023-09-08 14:38:46
397141,76.2,2023-09-08 14:38:48
397142,76.3,2023-09-08 14:38:50
397143,76.1,2023-09-08 14:38:52
397144,76.1,2023-09-08 14:38:54
397145,76.2,2023-09-08 14:38:56
397146,76.1,2023-09-08 14:38:58
397147,76.2,2023-09-08 14:39:00
397148,76.2,2023-09-08 14:39:07
397149,76.2,2023-09-08 14:39:08
397150,76.2,2023-09-08 14:39:10
397151,76.2,2023-09-08 14:39:12
397152,76.2,2023-09-08 14:39:14
397153,76.1,2023-09-08 14:39:16
397154,76.1,2023-09-08 14:39:19
397155,76.1,2023-09-08 14:39:20
397156,76.1,2023-09-08 14:39:23
397157,76.1,2023-09-08 14:39:24
397158,76.1,2023-09-08 14:39:27
397159,76.1,2023-09-08 14:39:28
397160,76.0,2023-09-08 14:39:31
397161,75.9,2023-09-08 14:39:37
397162,75.8,2023-09-08 14:39:38
397163,75.9,2023-09-08 14:39:41
397164,75.8,2023-09-08 14:39:42
397165,75.9,2023-09-08 14:39:45
397166,75.9,2023-09-08 14:39:46
397167,75.8,2023-09-08 14:39:49
397168,75.7,2023-09-08 14:39:50
397169,75.9,2023-09-08 14:39:53
397170,75.9,2023-09-08 14:39:54
397171,75.9,2023-09-08 14:39:57
397172,75.9,2023-09-08 14:39:58
397173,75.9,2023-09-08 14:40:01
397174,76.0,2023-09-08 14:40:07
397175,76.1,2023-09-08 14:40:08
397176,76.0,2023-09-08 14:40:11
397177,76.1,2023-09-08 14:40:12
397178,76.1,2023-09-08 14:40:15
397179,76.1,2023-09-08 14:40:16
397180,76.2,2023-09-08 14:40:19
397181,76.1,2023-09-08 14:40:20
397182,76.2,2023-09-08 14:40:23
397183,76.2,2023-09-08 14:40:24
397184,76.2,2023-09-08 14:40:27
397185,76.2,2023-09-08 14:40:28
397186,76.1,2023-09-08 14:40:31
397187,76.2,2023-09-08 14:40:37
397188,76.1,2023-09-08 14:40:38
397189,76.1,2023-09-08 14:40:41
397190,76.1,2023-09-08 14:40:42
397191,76.1,2023-09-08 14:40:45
397192,76.1,2023-09-08 14:40:46
397193,76.1,2023-09-08 14:40:49
397194,76.1,2023-09-08 14:40:50
397195,76.1,2023-09-08 14:40:53
397196,76.0,2023-09-08 14:40:54
397197,76.0,2023-09-08 14:40:57
397198,76.1,2023-09-08 14:40:58
397199,76.1,2023-09-08 14:41:01
397200,75.9,2023-09-08 14:41:07
397201,75.9,2023-09-08 14:41:08
397202,76.0,2023-09-08 14:41:11
397203,76.0,2023-09-08 14:41:12
397204,75.9,2023-09-08 14:41:15
397205,75.9,2023-09-08 14:41:16
397206,75.9,2023-09-08 14:41:19
397207,76.0,2023-09-08 14:41:20
397208,75.8,2023-09-08 14:41:23
397209,75.9,2023-09-08 14:41:24
397210,76.0,2023-09-08 14:41:27
397211,75.9,2023-09-08 14:41:28
397212,75.9,2023-09-08 14:41:31
397213,75.8,2023-09-08 14:41:37
397214,75.9,2023-09-08 14:41:39
397215,75.7,2023-09-08 14:41:41
397216,75.7,2023-09-08 14:41:42
397217,75.8,2023-09-08 14:41:45
397218,75.7,2023-09-08 14:41:47
397219,75.9,2023-09-08 14:41:49
397220,75.7,2023-09-08 14:41:51
397221,75.7,2023-09-08 14:41:53
397222,75.8,2023-09-08 14:41:55
397223,75.7,2023-09-08 14:41:57
397224,75.7,2023-09-08 14:41:59
397225,75.7,2023-09-08 14:42:01
397226,75.6,2023-09-08 14:42:07
397227,75.8,2023-09-08 14:42:09
397228,75.7,2023-09-08 14:42:11
397229,75.8,2023-09-08 14:42:13
397230,75.6,2023-09-08 14:42:15
397231,75.8,2023-09-08 14:42:17
397232,75.8,2023-09-08 14:42:20
397233,75.7,2023-09-08 14:42:21
397234,75.8,2023-09-08 14:42:23
397235,75.7,2023-09-08 14:42:25
397236,75.7,2023-09-08 14:42:27
397237,75.7,2023-09-08 14:42:29
397238,75.8,2023-09-08 14:42:31
397239,75.8,2023-09-08 14:42:38
397240,75.7,2023-09-08 14:42:39
397241,75.9,2023-09-08 14:42:42
397242,75.9,2023-09-08 14:42:43
397243,75.8,2023-09-08 14:42:46
397244,75.7,2023-09-08 14:42:47
397245,75.7,2023-09-08 14:42:50
397246,75.7,2023-09-08 14:42:51
397247,75.9,2023-09-08 14:42:54
