,rh,datetime
43939,59.2,2023-09-12 13:54:06
43940,59.1,2023-09-12 13:54:12
43941,59.2,2023-09-12 13:54:14
43942,59.3,2023-09-12 13:54:16
43943,59.3,2023-09-12 13:54:18
43944,59.3,2023-09-12 13:54:20
43945,59.4,2023-09-12 13:54:22
43946,59.4,2023-09-12 13:54:24
43947,59.5,2023-09-12 13:54:26
43948,59.5,2023-09-12 13:54:28
43949,59.8,2023-09-12 13:54:30
43950,59.7,2023-09-12 13:54:32
43951,59.7,2023-09-12 13:54:34
43952,59.7,2023-09-12 13:54:36
43953,59.8,2023-09-12 13:54:42
43954,60.0,2023-09-12 13:54:44
43955,60.2,2023-09-12 13:54:46
43956,60.0,2023-09-12 13:54:48
43957,60.0,2023-09-12 13:54:50
43958,59.9,2023-09-12 13:54:52
43959,59.8,2023-09-12 13:54:54
43960,59.7,2023-09-12 13:54:56
43961,59.6,2023-09-12 13:54:58
43962,59.6,2023-09-12 13:55:00
43963,59.5,2023-09-12 13:55:02
43964,59.3,2023-09-12 13:55:04
43965,59.5,2023-09-12 13:55:06
43966,59.2,2023-09-12 13:55:12
43967,59.3,2023-09-12 13:55:14
43968,59.2,2023-09-12 13:55:16
43969,59.2,2023-09-12 13:55:18
43970,59.2,2023-09-12 13:55:20
43971,59.1,2023-09-12 13:55:22
43972,59.1,2023-09-12 13:55:24
43973,59.1,2023-09-12 13:55:26
43974,59.1,2023-09-12 13:55:28
43975,59.1,2023-09-12 13:55:30
43976,59.0,2023-09-12 13:55:32
43977,59.2,2023-09-12 13:55:34
43978,59.2,2023-09-12 13:55:36
43979,59.3,2023-09-12 13:55:43
43980,59.1,2023-09-12 13:55:44
43981,59.2,2023-09-12 13:55:46
43982,59.1,2023-09-12 13:55:49
43983,59.0,2023-09-12 13:55:51
43984,58.9,2023-09-12 13:55:53
43985,59.0,2023-09-12 13:55:55
43986,59.0,2023-09-12 13:55:57
43987,59.0,2023-09-12 13:55:59
43988,59.2,2023-09-12 13:56:01
43989,59.0,2023-09-12 13:56:03
43990,59.1,2023-09-12 13:56:05
43991,59.0,2023-09-12 13:56:07
43992,58.9,2023-09-12 13:56:13
43993,58.9,2023-09-12 13:56:15
43994,59.0,2023-09-12 13:56:17
43995,58.9,2023-09-12 13:56:19
43996,59.0,2023-09-12 13:56:21
43997,58.9,2023-09-12 13:56:23
43998,58.9,2023-09-12 13:56:25
43999,58.9,2023-09-12 13:56:27
44000,58.7,2023-09-12 13:56:29
44001,58.6,2023-09-12 13:56:31
44002,58.7,2023-09-12 13:56:33
44003,58.5,2023-09-12 13:56:35
44004,58.5,2023-09-12 13:56:37
44005,58.4,2023-09-12 13:56:43
44006,58.6,2023-09-12 13:56:45
44007,58.4,2023-09-12 13:56:47
44008,58.4,2023-09-12 13:56:49
44009,58.5,2023-09-12 13:56:51
44010,58.5,2023-09-12 13:56:53
44011,58.6,2023-09-12 13:56:55
44012,58.6,2023-09-12 13:56:57
44013,58.6,2023-09-12 13:56:59
44014,58.6,2023-09-12 13:57:01
44015,58.5,2023-09-12 13:57:03
44016,59.0,2023-09-12 13:57:05
44017,59.1,2023-09-12 13:57:07
44018,59.2,2023-09-12 13:57:13
44019,59.4,2023-09-12 13:57:15
44020,59.5,2023-09-12 13:57:17
44021,59.7,2023-09-12 13:57:19
44022,59.6,2023-09-12 13:57:21
44023,59.7,2023-09-12 13:57:23
44024,59.8,2023-09-12 13:57:25
44025,60.0,2023-09-12 13:57:27
44026,60.0,2023-09-12 13:57:29
44027,59.8,2023-09-12 13:57:31
44028,60.1,2023-09-12 13:57:33
44029,60.0,2023-09-12 13:57:35
44030,60.1,2023-09-12 13:57:37
44031,60.0,2023-09-12 13:57:43
44032,59.8,2023-09-12 13:57:45
44033,59.9,2023-09-12 13:57:47
44034,59.7,2023-09-12 13:57:49
44035,59.7,2023-09-12 13:57:51
44036,59.8,2023-09-12 13:57:53
44037,59.9,2023-09-12 13:57:55
44038,59.9,2023-09-12 13:57:57
44039,60.0,2023-09-12 13:57:59
44040,60.0,2023-09-12 13:58:01
44041,60.1,2023-09-12 13:58:03
44042,60.0,2023-09-12 13:58:05
44043,60.1,2023-09-12 13:58:07
44044,60.1,2023-09-12 13:58:13
44045,59.9,2023-09-12 13:58:15
44046,60.0,2023-09-12 13:58:17
44047,59.9,2023-09-12 13:58:19
44048,59.6,2023-09-12 13:58:21
44049,59.6,2023-09-12 13:58:23
44050,59.6,2023-09-12 13:58:25
44051,59.5,2023-09-12 13:58:27
44052,59.5,2023-09-12 13:58:29
44053,59.5,2023-09-12 13:58:31
44054,59.4,2023-09-12 13:58:33
44055,59.4,2023-09-12 13:58:35
44056,59.5,2023-09-12 13:58:37
44057,59.4,2023-09-12 13:58:43
44058,59.4,2023-09-12 13:58:45
44059,59.4,2023-09-12 13:58:47
44060,59.6,2023-09-12 13:58:49
44061,59.6,2023-09-12 13:58:51
44062,59.8,2023-09-12 13:58:53
44063,59.8,2023-09-12 13:58:55
44064,60.0,2023-09-12 13:58:57
44065,60.2,2023-09-12 13:58:59
44066,60.2,2023-09-12 13:59:01
44067,60.2,2023-09-12 13:59:03
44068,60.0,2023-09-12 13:59:05
44069,60.1,2023-09-12 13:59:07
44070,60.0,2023-09-12 13:59:13
44071,60.1,2023-09-12 13:59:15
44072,59.9,2023-09-12 13:59:17
44073,59.9,2023-09-12 13:59:19
44074,60.0,2023-09-12 13:59:21
44075,60.1,2023-09-12 13:59:23
44076,60.4,2023-09-12 13:59:25
44077,60.4,2023-09-12 13:59:27
44078,60.4,2023-09-12 13:59:29
44079,60.2,2023-09-12 13:59:31
44080,60.2,2023-09-12 13:59:33
44081,60.3,2023-09-12 13:59:36
44082,60.4,2023-09-12 13:59:37
44083,60.5,2023-09-12 13:59:44
44084,60.3,2023-09-12 13:59:46
44085,60.1,2023-09-12 13:59:48
44086,60.0,2023-09-12 13:59:50
44087,60.0,2023-09-12 13:59:52
44088,59.8,2023-09-12 13:59:54
44089,59.7,2023-09-12 13:59:56
44090,59.8,2023-09-12 13:59:58
44091,59.8,2023-09-12 14:00:00
44092,59.7,2023-09-12 14:00:02
44093,59.8,2023-09-12 14:00:04
44094,59.9,2023-09-12 14:00:06
44095,60.1,2023-09-12 14:00:08
44096,60.1,2023-09-12 14:00:14
44097,60.1,2023-09-12 14:00:16
44098,60.0,2023-09-12 14:00:18
44099,59.9,2023-09-12 14:00:20
44100,59.8,2023-09-12 14:00:22
44101,59.9,2023-09-12 14:00:24
44102,59.5,2023-09-12 14:00:26
44103,59.1,2023-09-12 14:00:28
44104,59.0,2023-09-12 14:00:30
44105,58.7,2023-09-12 14:00:32
44106,58.5,2023-09-12 14:00:34
44107,58.5,2023-09-12 14:00:36
44108,58.5,2023-09-12 14:00:38
44109,58.6,2023-09-12 14:00:44
44110,58.4,2023-09-12 14:00:46
44111,58.4,2023-09-12 14:00:48
44112,58.3,2023-09-12 14:00:50
44113,58.2,2023-09-12 14:00:52
44114,58.1,2023-09-12 14:00:54
44115,58.2,2023-09-12 14:00:56
44116,58.2,2023-09-12 14:00:58
44117,58.5,2023-09-12 14:01:00
44118,58.6,2023-09-12 14:01:02
44119,58.6,2023-09-12 14:01:04
44120,58.8,2023-09-12 14:01:06
44121,58.7,2023-09-12 14:01:08
44122,58.7,2023-09-12 14:01:14
44123,58.7,2023-09-12 14:01:16
44124,58.9,2023-09-12 14:01:18
44125,58.8,2023-09-12 14:01:20
44126,58.8,2023-09-12 14:01:22
44127,58.8,2023-09-12 14:01:24
44128,58.7,2023-09-12 14:01:26
44129,58.9,2023-09-12 14:01:28
44130,58.9,2023-09-12 14:01:30
44131,58.8,2023-09-12 14:01:32
44132,59.0,2023-09-12 14:01:34
44133,59.0,2023-09-12 14:01:36
44134,59.0,2023-09-12 14:01:38
44135,58.9,2023-09-12 14:01:44
44136,59.2,2023-09-12 14:01:46
44137,59.5,2023-09-12 14:01:48
44138,59.4,2023-09-12 14:01:50
44139,59.6,2023-09-12 14:01:52
44140,59.8,2023-09-12 14:01:54
44141,59.9,2023-09-12 14:01:56
44142,59.8,2023-09-12 14:01:58
44143,59.8,2023-09-12 14:02:00
44144,59.8,2023-09-12 14:02:02
44145,59.8,2023-09-12 14:02:04
44146,59.7,2023-09-12 14:02:06
44147,59.6,2023-09-12 14:02:08
44148,59.5,2023-09-12 14:02:14
44149,59.4,2023-09-12 14:02:16
44150,59.5,2023-09-12 14:02:18
44151,59.5,2023-09-12 14:02:20
44152,59.4,2023-09-12 14:02:22
44153,59.4,2023-09-12 14:02:24
44154,59.5,2023-09-12 14:02:26
44155,59.5,2023-09-12 14:02:28
44156,59.4,2023-09-12 14:02:30
44157,59.2,2023-09-12 14:02:32
44158,59.4,2023-09-12 14:02:34
44159,59.4,2023-09-12 14:02:36
44160,59.5,2023-09-12 14:02:38
44161,59.4,2023-09-12 14:02:44
44162,59.6,2023-09-12 14:02:46
44163,59.3,2023-09-12 14:02:48
44164,59.6,2023-09-12 14:02:50
44165,59.9,2023-09-12 14:02:52
44166,59.9,2023-09-12 14:02:54
44167,59.8,2023-09-12 14:02:56
44168,60.0,2023-09-12 14:02:58
44169,59.9,2023-09-12 14:03:00
44170,59.9,2023-09-12 14:03:02
44171,59.6,2023-09-12 14:03:04
44172,59.8,2023-09-12 14:03:06
44173,59.4,2023-09-12 14:03:08
44174,59.3,2023-09-12 14:03:14
44175,59.3,2023-09-12 14:03:16
44176,59.3,2023-09-12 14:03:18
44177,59.4,2023-09-12 14:03:20
44178,59.6,2023-09-12 14:03:22
44179,59.8,2023-09-12 14:03:24
44180,59.9,2023-09-12 14:03:26
44181,59.7,2023-09-12 14:03:28
44182,59.7,2023-09-12 14:03:30
44183,59.6,2023-09-12 14:03:33
44184,59.7,2023-09-12 14:03:35
44185,59.5,2023-09-12 14:03:37
44186,59.2,2023-09-12 14:03:39
44187,59.1,2023-09-12 14:03:45
44188,58.9,2023-09-12 14:03:47
44189,58.7,2023-09-12 14:03:49
44190,58.8,2023-09-12 14:03:51
44191,58.7,2023-09-12 14:03:53
44192,58.4,2023-09-12 14:03:55
44193,58.3,2023-09-12 14:03:57
44194,58.4,2023-09-12 14:03:59
44195,58.3,2023-09-12 14:04:01
44196,58.4,2023-09-12 14:04:03
44197,58.3,2023-09-12 14:04:05
44198,58.3,2023-09-12 14:04:07
44199,58.3,2023-09-12 14:04:09
44200,57.9,2023-09-12 14:04:15
44201,57.6,2023-09-12 14:04:17
44202,57.6,2023-09-12 14:04:19
44203,57.7,2023-09-12 14:04:21
44204,57.6,2023-09-12 14:04:23
44205,57.6,2023-09-12 14:04:25
44206,57.3,2023-09-12 14:04:27
44207,57.3,2023-09-12 14:04:29
44208,57.2,2023-09-12 14:04:31
44209,57.2,2023-09-12 14:04:33
44210,57.3,2023-09-12 14:04:35
44211,57.2,2023-09-12 14:04:37
44212,57.3,2023-09-12 14:04:39
44213,57.5,2023-09-12 14:04:45
44214,57.7,2023-09-12 14:04:47
44215,57.6,2023-09-12 14:04:49
44216,57.5,2023-09-12 14:04:51
44217,57.6,2023-09-12 14:04:53
44218,57.6,2023-09-12 14:04:55
44219,57.5,2023-09-12 14:04:57
44220,57.7,2023-09-12 14:04:59
44221,57.7,2023-09-12 14:05:01
44222,58.0,2023-09-12 14:05:03
44223,58.0,2023-09-12 14:05:05
44224,58.2,2023-09-12 14:05:07
44225,58.3,2023-09-12 14:05:09
44226,58.3,2023-09-12 14:05:15
44227,58.3,2023-09-12 14:05:17
44228,58.5,2023-09-12 14:05:19
44229,58.5,2023-09-12 14:05:21
44230,58.5,2023-09-12 14:05:23
44231,58.4,2023-09-12 14:05:25
44232,58.6,2023-09-12 14:05:27
44233,58.9,2023-09-12 14:05:29
44234,59.0,2023-09-12 14:05:31
44235,59.1,2023-09-12 14:05:33
44236,59.0,2023-09-12 14:05:35
44237,59.0,2023-09-12 14:05:37
44238,59.0,2023-09-12 14:05:39
44239,59.0,2023-09-12 14:05:45
44240,59.3,2023-09-12 14:05:47
44241,59.4,2023-09-12 14:05:49
44242,59.3,2023-09-12 14:05:51
44243,59.6,2023-09-12 14:05:53
44244,59.5,2023-09-12 14:05:55
44245,59.5,2023-09-12 14:05:57
44246,59.4,2023-09-12 14:05:59
44247,59.4,2023-09-12 14:06:01
44248,59.3,2023-09-12 14:06:03
44249,59.2,2023-09-12 14:06:05
44250,59.2,2023-09-12 14:06:07
44251,59.1,2023-09-12 14:06:09
44252,59.2,2023-09-12 14:06:15
44253,59.1,2023-09-12 14:06:17
44254,59.3,2023-09-12 14:06:19
44255,59.3,2023-09-12 14:06:21
44256,59.1,2023-09-12 14:06:23
44257,59.2,2023-09-12 14:06:25
44258,59.2,2023-09-12 14:06:27
44259,59.1,2023-09-12 14:06:29
44260,59.2,2023-09-12 14:06:31
44261,59.3,2023-09-12 14:06:33
44262,59.2,2023-09-12 14:06:35
44263,59.3,2023-09-12 14:06:37
44264,59.2,2023-09-12 14:06:39
44265,59.2,2023-09-12 14:06:45
44266,59.2,2023-09-12 14:06:47
44267,59.2,2023-09-12 14:06:49
44268,59.2,2023-09-12 14:06:51
44269,59.3,2023-09-12 14:06:53
44270,59.3,2023-09-12 14:06:55
44271,59.3,2023-09-12 14:06:57
44272,59.4,2023-09-12 14:06:59
44273,59.4,2023-09-12 14:07:01
44274,59.4,2023-09-12 14:07:03
44275,59.2,2023-09-12 14:07:05
44276,59.3,2023-09-12 14:07:07
44277,59.2,2023-09-12 14:07:09
44278,58.9,2023-09-12 14:07:16
44279,58.5,2023-09-12 14:07:17
44280,58.5,2023-09-12 14:07:19
44281,58.3,2023-09-12 14:07:21
44282,58.3,2023-09-12 14:07:24
44283,58.3,2023-09-12 14:07:26
44284,58.3,2023-09-12 14:07:28
44285,58.3,2023-09-12 14:07:30
44286,58.1,2023-09-12 14:07:32
44287,58.3,2023-09-12 14:07:34
44288,58.2,2023-09-12 14:07:36
44289,58.5,2023-09-12 14:07:38
44290,58.3,2023-09-12 14:07:40
44291,58.3,2023-09-12 14:07:46
44292,58.4,2023-09-12 14:07:48
44293,58.4,2023-09-12 14:07:50
44294,58.5,2023-09-12 14:07:52
44295,58.5,2023-09-12 14:07:54
44296,58.8,2023-09-12 14:07:56
44297,58.9,2023-09-12 14:07:58
44298,58.7,2023-09-12 14:08:00
44299,58.5,2023-09-12 14:08:02
44300,58.2,2023-09-12 14:08:04
44301,58.2,2023-09-12 14:08:06
44302,58.1,2023-09-12 14:08:08
44303,58.0,2023-09-12 14:08:10
44304,58.0,2023-09-12 14:08:16
44305,58.2,2023-09-12 14:08:18
44306,58.5,2023-09-12 14:08:20
44307,58.5,2023-09-12 14:08:22
44308,58.8,2023-09-12 14:08:24
44309,58.8,2023-09-12 14:08:26
44310,58.7,2023-09-12 14:08:28
44311,58.6,2023-09-12 14:08:30
44312,58.7,2023-09-12 14:08:32
44313,58.6,2023-09-12 14:08:34
44314,58.7,2023-09-12 14:08:36
44315,58.8,2023-09-12 14:08:38
44316,58.9,2023-09-12 14:08:40
44317,59.0,2023-09-12 14:08:46
44318,59.2,2023-09-12 14:08:48
44319,59.3,2023-09-12 14:08:50
44320,59.4,2023-09-12 14:08:52
44321,59.5,2023-09-12 14:08:54
44322,59.3,2023-09-12 14:08:56
44323,59.3,2023-09-12 14:08:58
44324,59.2,2023-09-12 14:09:00
44325,59.2,2023-09-12 14:09:02
44326,59.2,2023-09-12 14:09:04
44327,59.1,2023-09-12 14:09:06
44328,58.9,2023-09-12 14:09:08
44329,58.9,2023-09-12 14:09:10
44330,58.9,2023-09-12 14:09:16
44331,58.8,2023-09-12 14:09:18
44332,59.0,2023-09-12 14:09:20
44333,58.9,2023-09-12 14:09:22
44334,58.9,2023-09-12 14:09:24
44335,58.8,2023-09-12 14:09:26
44336,58.6,2023-09-12 14:09:28
44337,58.7,2023-09-12 14:09:30
44338,58.5,2023-09-12 14:09:32
44339,58.5,2023-09-12 14:09:34
44340,58.5,2023-09-12 14:09:36
44341,58.4,2023-09-12 14:09:38
44342,58.4,2023-09-12 14:09:40
44343,58.4,2023-09-12 14:09:46
44344,58.5,2023-09-12 14:09:48
44345,58.5,2023-09-12 14:09:50
44346,58.6,2023-09-12 14:09:52
44347,58.6,2023-09-12 14:09:54
44348,58.9,2023-09-12 14:09:56
44349,59.1,2023-09-12 14:09:58
44350,59.3,2023-09-12 14:10:00
44351,59.3,2023-09-12 14:10:02
44352,59.4,2023-09-12 14:10:04
44353,59.5,2023-09-12 14:10:06
44354,59.5,2023-09-12 14:10:08
44355,59.5,2023-09-12 14:10:10
44356,59.6,2023-09-12 14:10:16
44357,59.7,2023-09-12 14:10:18
44358,59.7,2023-09-12 14:10:20
44359,60.0,2023-09-12 14:10:22
44360,59.9,2023-09-12 14:10:24
44361,60.0,2023-09-12 14:10:26
44362,60.0,2023-09-12 14:10:28
44363,60.3,2023-09-12 14:10:30
44364,60.5,2023-09-12 14:10:32
44365,60.6,2023-09-12 14:10:34
44366,60.8,2023-09-12 14:10:36
44367,60.7,2023-09-12 14:10:38
44368,61.0,2023-09-12 14:10:40
44369,61.1,2023-09-12 14:10:46
44370,60.8,2023-09-12 14:10:48
44371,60.6,2023-09-12 14:10:50
44372,60.6,2023-09-12 14:10:52
44373,60.4,2023-09-12 14:10:54
44374,60.3,2023-09-12 14:10:56
44375,60.1,2023-09-12 14:10:58
44376,59.7,2023-09-12 14:11:00
44377,59.4,2023-09-12 14:11:02
44378,59.2,2023-09-12 14:11:04
44379,59.3,2023-09-12 14:11:06
44380,59.2,2023-09-12 14:11:08
44381,59.0,2023-09-12 14:11:10
44382,59.0,2023-09-12 14:11:17
44383,59.0,2023-09-12 14:11:18
44384,58.7,2023-09-12 14:11:21
44385,58.7,2023-09-12 14:11:23
44386,58.8,2023-09-12 14:11:25
44387,58.7,2023-09-12 14:11:27
44388,58.7,2023-09-12 14:11:29
44389,58.9,2023-09-12 14:11:31
44390,59.0,2023-09-12 14:11:33
44391,59.2,2023-09-12 14:11:35
44392,59.2,2023-09-12 14:11:37
44393,59.3,2023-09-12 14:11:39
44394,59.5,2023-09-12 14:11:41
44395,59.7,2023-09-12 14:11:47
44396,60.0,2023-09-12 14:11:49
44397,60.0,2023-09-12 14:11:51
44398,60.0,2023-09-12 14:11:53
44399,60.0,2023-09-12 14:11:55
44400,59.8,2023-09-12 14:11:57
44401,59.6,2023-09-12 14:11:59
44402,59.6,2023-09-12 14:12:01
44403,59.5,2023-09-12 14:12:03
44404,59.8,2023-09-12 14:12:05
44405,59.6,2023-09-12 14:12:07
44406,59.6,2023-09-12 14:12:09
44407,59.6,2023-09-12 14:12:11
44408,59.7,2023-09-12 14:12:17
44409,59.7,2023-09-12 14:12:19
44410,59.6,2023-09-12 14:12:21
44411,59.6,2023-09-12 14:12:23
44412,59.6,2023-09-12 14:12:25
44413,59.7,2023-09-12 14:12:27
44414,59.9,2023-09-12 14:12:29
44415,59.7,2023-09-12 14:12:31
44416,59.8,2023-09-12 14:12:33
44417,59.8,2023-09-12 14:12:35
44418,59.7,2023-09-12 14:12:37
44419,59.8,2023-09-12 14:12:39
44420,59.6,2023-09-12 14:12:41
44421,59.6,2023-09-12 14:12:47
44422,59.4,2023-09-12 14:12:49
44423,59.1,2023-09-12 14:12:51
44424,59.0,2023-09-12 14:12:53
44425,58.9,2023-09-12 14:12:55
44426,58.8,2023-09-12 14:12:57
44427,58.9,2023-09-12 14:12:59
44428,58.8,2023-09-12 14:13:01
44429,58.9,2023-09-12 14:13:03
44430,58.9,2023-09-12 14:13:05
44431,58.8,2023-09-12 14:13:07
44432,58.9,2023-09-12 14:13:09
44433,58.9,2023-09-12 14:13:11
44434,58.9,2023-09-12 14:13:17
44435,59.1,2023-09-12 14:13:19
44436,59.0,2023-09-12 14:13:21
44437,59.3,2023-09-12 14:13:23
44438,59.2,2023-09-12 14:13:25
44439,59.2,2023-09-12 14:13:27
44440,59.1,2023-09-12 14:13:29
44441,59.2,2023-09-12 14:13:31
44442,59.1,2023-09-12 14:13:33
44443,59.1,2023-09-12 14:13:35
44444,59.2,2023-09-12 14:13:37
44445,59.1,2023-09-12 14:13:39
44446,59.0,2023-09-12 14:13:41
44447,59.1,2023-09-12 14:13:47
44448,59.2,2023-09-12 14:13:49
44449,59.4,2023-09-12 14:13:51
44450,59.2,2023-09-12 14:13:53
44451,59.5,2023-09-12 14:13:55
44452,59.3,2023-09-12 14:13:57
44453,59.2,2023-09-12 14:13:59
44454,59.2,2023-09-12 14:14:01
44455,59.0,2023-09-12 14:14:03
44456,58.9,2023-09-12 14:14:05
44457,59.0,2023-09-12 14:14:07
44458,58.9,2023-09-12 14:14:09
44459,58.8,2023-09-12 14:14:11
44460,58.9,2023-09-12 14:14:17
44461,58.9,2023-09-12 14:14:19
44462,58.9,2023-09-12 14:14:21
44463,58.8,2023-09-12 14:14:23
44464,59.0,2023-09-12 14:14:25
44465,59.1,2023-09-12 14:14:27
44466,58.9,2023-09-12 14:14:29
44467,59.0,2023-09-12 14:14:31
44468,59.1,2023-09-12 14:14:33
44469,59.1,2023-09-12 14:14:35
44470,59.1,2023-09-12 14:14:37
44471,59.0,2023-09-12 14:14:39
44472,59.1,2023-09-12 14:14:42
44473,59.0,2023-09-12 14:14:48
44474,59.3,2023-09-12 14:14:49
44475,59.2,2023-09-12 14:14:52
44476,59.2,2023-09-12 14:14:53
44477,59.3,2023-09-12 14:14:56
44478,59.4,2023-09-12 14:14:57
44479,59.5,2023-09-12 14:15:00
44480,59.5,2023-09-12 14:15:01
44481,59.7,2023-09-12 14:15:04
44482,59.9,2023-09-12 14:15:05
44483,60.2,2023-09-12 14:15:08
44484,60.1,2023-09-12 14:15:10
44485,60.1,2023-09-12 14:15:12
44486,59.9,2023-09-12 14:15:18
44487,59.9,2023-09-12 14:15:20
44488,59.6,2023-09-12 14:15:22
44489,59.8,2023-09-12 14:15:24
44490,59.7,2023-09-12 14:15:26
44491,59.7,2023-09-12 14:15:28
44492,59.9,2023-09-12 14:15:30
44493,59.9,2023-09-12 14:15:32
44494,59.9,2023-09-12 14:15:34
44495,60.0,2023-09-12 14:15:36
44496,60.0,2023-09-12 14:15:38
44497,60.0,2023-09-12 14:15:40
44498,59.8,2023-09-12 14:15:42
44499,59.7,2023-09-12 14:15:48
44500,59.6,2023-09-12 14:15:50
44501,59.8,2023-09-12 14:15:52
44502,59.8,2023-09-12 14:15:54
44503,59.8,2023-09-12 14:15:56
44504,59.9,2023-09-12 14:15:58
44505,59.9,2023-09-12 14:16:00
44506,59.9,2023-09-12 14:16:02
44507,60.0,2023-09-12 14:16:04
44508,60.0,2023-09-12 14:16:06
44509,60.0,2023-09-12 14:16:08
44510,60.1,2023-09-12 14:16:10
44511,59.9,2023-09-12 14:16:12
44512,59.8,2023-09-12 14:16:18
44513,59.7,2023-09-12 14:16:20
44514,59.4,2023-09-12 14:16:22
44515,59.2,2023-09-12 14:16:24
44516,59.2,2023-09-12 14:16:26
44517,59.1,2023-09-12 14:16:28
44518,59.0,2023-09-12 14:16:30
44519,59.1,2023-09-12 14:16:32
44520,59.1,2023-09-12 14:16:34
44521,59.0,2023-09-12 14:16:36
44522,59.0,2023-09-12 14:16:38
44523,59.1,2023-09-12 14:16:40
44524,59.2,2023-09-12 14:16:42
44525,59.2,2023-09-12 14:16:48
44526,59.1,2023-09-12 14:16:50
44527,59.2,2023-09-12 14:16:52
44528,59.3,2023-09-12 14:16:54
44529,59.0,2023-09-12 14:16:56
44530,59.1,2023-09-12 14:16:58
44531,59.0,2023-09-12 14:17:00
44532,59.0,2023-09-12 14:17:02
44533,58.8,2023-09-12 14:17:04
44534,58.8,2023-09-12 14:17:06
44535,58.9,2023-09-12 14:17:08
44536,58.7,2023-09-12 14:17:10
44537,58.7,2023-09-12 14:17:12
44538,58.7,2023-09-12 14:17:18
44539,58.9,2023-09-12 14:17:20
44540,58.9,2023-09-12 14:17:22
44541,58.8,2023-09-12 14:17:24
44542,58.9,2023-09-12 14:17:26
44543,58.9,2023-09-12 14:17:28
44544,58.9,2023-09-12 14:17:30
44545,59.0,2023-09-12 14:17:32
44546,59.0,2023-09-12 14:17:34
44547,59.2,2023-09-12 14:17:36
44548,59.3,2023-09-12 14:17:38
44549,59.4,2023-09-12 14:17:40
44550,59.4,2023-09-12 14:17:42
44551,59.5,2023-09-12 14:17:48
44552,59.7,2023-09-12 14:17:50
44553,59.6,2023-09-12 14:17:52
44554,59.6,2023-09-12 14:17:54
44555,59.5,2023-09-12 14:17:56
44556,59.3,2023-09-12 14:17:58
44557,59.1,2023-09-12 14:18:00
44558,59.0,2023-09-12 14:18:02
44559,59.0,2023-09-12 14:18:04
44560,59.0,2023-09-12 14:18:06
44561,58.9,2023-09-12 14:18:09
44562,59.0,2023-09-12 14:18:10
44563,59.0,2023-09-12 14:18:12
44564,59.1,2023-09-12 14:18:19
44565,59.3,2023-09-12 14:18:20
44566,59.2,2023-09-12 14:18:23
44567,59.4,2023-09-12 14:18:24
44568,59.4,2023-09-12 14:18:27
44569,59.3,2023-09-12 14:18:28
44570,59.2,2023-09-12 14:18:31
44571,59.2,2023-09-12 14:18:32
44572,59.3,2023-09-12 14:18:35
44573,59.4,2023-09-12 14:18:36
44574,59.4,2023-09-12 14:18:39
44575,59.1,2023-09-12 14:18:40
44576,59.0,2023-09-12 14:18:43
44577,58.9,2023-09-12 14:18:49
44578,58.7,2023-09-12 14:18:50
44579,58.7,2023-09-12 14:18:53
44580,58.6,2023-09-12 14:18:54
44581,58.6,2023-09-12 14:18:57
44582,58.8,2023-09-12 14:18:58
44583,58.8,2023-09-12 14:19:01
44584,58.8,2023-09-12 14:19:03
44585,58.9,2023-09-12 14:19:05
44586,59.1,2023-09-12 14:19:07
44587,59.2,2023-09-12 14:19:09
44588,59.2,2023-09-12 14:19:11
44589,59.2,2023-09-12 14:19:13
44590,59.2,2023-09-12 14:19:19
44591,59.5,2023-09-12 14:19:21
44592,59.7,2023-09-12 14:19:23
44593,59.7,2023-09-12 14:19:25
44594,59.6,2023-09-12 14:19:27
44595,59.8,2023-09-12 14:19:29
44596,59.7,2023-09-12 14:19:31
44597,59.8,2023-09-12 14:19:33
44598,59.6,2023-09-12 14:19:35
44599,59.6,2023-09-12 14:19:37
44600,59.6,2023-09-12 14:19:39
44601,59.6,2023-09-12 14:19:41
44602,59.6,2023-09-12 14:19:43
44603,59.6,2023-09-12 14:19:49
44604,59.5,2023-09-12 14:19:51
44605,59.5,2023-09-12 14:19:53
44606,59.4,2023-09-12 14:19:55
44607,59.4,2023-09-12 14:19:57
44608,59.4,2023-09-12 14:19:59
44609,59.1,2023-09-12 14:20:01
44610,59.1,2023-09-12 14:20:03
44611,59.0,2023-09-12 14:20:05
44612,58.9,2023-09-12 14:20:07
44613,58.8,2023-09-12 14:20:09
44614,58.7,2023-09-12 14:20:11
44615,58.6,2023-09-12 14:20:13
44616,58.5,2023-09-12 14:20:19
44617,58.6,2023-09-12 14:20:21
44618,58.4,2023-09-12 14:20:23
44619,58.6,2023-09-12 14:20:25
44620,58.5,2023-09-12 14:20:27
44621,58.5,2023-09-12 14:20:29
44622,58.8,2023-09-12 14:20:31
44623,59.3,2023-09-12 14:20:33
44624,59.7,2023-09-12 14:20:35
44625,59.9,2023-09-12 14:20:37
44626,60.1,2023-09-12 14:20:39
44627,60.2,2023-09-12 14:20:41
44628,60.3,2023-09-12 14:20:43
44629,60.3,2023-09-12 14:20:49
44630,60.3,2023-09-12 14:20:51
44631,60.3,2023-09-12 14:20:53
44632,60.1,2023-09-12 14:20:55
44633,60.1,2023-09-12 14:20:57
44634,60.0,2023-09-12 14:20:59
44635,59.9,2023-09-12 14:21:01
44636,59.9,2023-09-12 14:21:03
44637,59.9,2023-09-12 14:21:05
